,name,Generation,p_nom_opt,load_corr,week_corr,cool_corr,week_cool,heat_corr,week_heat,country,carrier,total_gen,fraction,latitude,FullName,avgCDD,avgHDD,year_CF,solarfrac,solarcf
47,EEror,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,EE,ror,9800941.413171709,0.0,58.595272,Estonia,0.3650985289235138,-11.683005915943191,0.0,0.3736076662434787,0.10812382143809533
48,GRsolar,89625298.54591236,203362.05864183465,0.0240825776071971,-0.7307155126677745,0.5111605534419108,0.722452307092676,-0.355877309615304,-0.7765927683742525,GR,solar,89704524.46906343,0.9991168124058403,39.074208,Greece,2.1011025120961158,-4.680466666623952,0.15093078619200012,0.9991168124058403,0.15093078619200012
49,GRwind,9.033285905321629,0.0166274691307936,0.2028062629745993,0.4501842548026245,-0.1334209919322172,-0.1466582147673714,0.2117548964918542,0.4198186069407219,GR,wind,89704524.46906343,1.0070044915557136e-07,39.074208,Greece,2.1011025120961158,-4.680466666623952,0.18605303303417767,0.9991168124058403,0.15093078619200012
50,GRror,79216.88986517745,103.1,0.4561541455649494,0.5208845065364884,-0.4396510785411408,-0.5598216628059228,0.5398706131157989,0.5846558892393695,GR,ror,89704524.46906343,0.0008830868937106637,39.074208,Greece,2.1011025120961158,-4.680466666623952,0.263133577804424,0.9991168124058403,0.15093078619200012
51,LVsolar,2682842.1092519765,8987.587408932308,-0.0539857200134187,-0.529334372553027,0.4807479283753445,0.5931529683585222,-0.346458864590171,-0.5318103036013195,LV,solar,6271472.261389208,0.42778505547558526,56.879635,Latvia,0.4271473800032191,-11.503624122313092,0.1022278284994753,0.42778505547558526,0.1022278284994753
52,LVwind,3181176.0659902114,4710.881552115649,0.1099110446259948,0.3148195446940353,-0.2381922961184558,-0.4829835704080787,0.1693075323562603,0.3276517620484336,LV,wind,6271472.261389208,0.5072454972934125,56.879635,Latvia,0.4271473800032191,-11.503624122313092,0.2312611442600501,0.42778505547558526,0.1022278284994753
53,LVror,407454.0861470204,642.1,0.4329414352560931,0.4800781898759902,-0.0695581077281811,-0.1224126541314362,0.4405150670835907,0.4539788360195716,LV,ror,6271472.261389208,0.06496944723100223,56.879635,Latvia,0.4271473800032191,-11.503624122313092,0.21731672729838758,0.42778505547558526,0.1022278284994753
54,CZsolar,35402206.33504254,146314.78207698796,-0.0576199460585839,-0.8331838150738438,0.3951216332778929,0.5753562977059555,-0.4106507689455205,-0.8265030002818202,CZ,solar,42680192.4526799,0.8294762582032272,49.817492,Czech Republic,0.6048520753576873,-10.32503386871518,0.0828627367195619,0.8294762582032272,0.0828627367195619
55,CZwind,7229561.301872075,16278.326886798264,0.1706128849693806,0.3637548830386863,-0.208879720973192,-0.3681396629989991,0.2189493698062626,0.3736520977703846,CZ,wind,42680192.4526799,0.16938914485654172,49.817492,Czech Republic,0.6048520753576873,-10.32503386871518,0.15209653764744743,0.8294762582032272,0.0828627367195619
56,CZror,48424.81576528547,40.226382271496,-0.2810742799912347,-0.3058976141074935,0.0958058295927966,0.1922941794984008,-0.282354781788724,-0.3031176227388384,CZ,ror,42680192.4526799,0.0011345969402311086,49.817492,Czech Republic,0.6048520753576873,-10.32503386871518,0.41226280065607246,0.8294762582032272,0.0828627367195619
