,name,Generation,p_nom_opt,load_corr,week_corr,cool_corr,week_cool,heat_corr,week_heat,country,carrier,total_gen,fraction,latitude,FullName,avgCDD,avgHDD,year_CF,solarfrac,solarcf
47,EEror,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,EE,ror,4082278.338783171,0.0,58.595272,Estonia,0.3650985289235138,-11.683005915943191,0.0,0.08874557714854402,0.10864279071960227
48,GRsolar,18369744.277131096,53673.92514224768,-0.0387166183665882,0.4605085618602237,0.4459702778327719,0.7104001642684551,-0.3164016531596871,-0.7089683408226944,GR,solar,20081400.83234225,0.9147640859568705,39.074208,Greece,2.1011025120961158,-4.680466666623952,0.11720790490752146,0.9147640859568705,0.11720790490752146
49,GRwind,1632233.5044334852,1781.0312621874791,0.1663328240876977,0.2209607831816844,-0.2576150591284343,-0.0626417359796933,0.223403968593499,0.3838485244566897,GR,wind,20081400.83234225,0.0812808587439119,39.074208,Greece,2.1011025120961158,-4.680466666623952,0.31385416344361816,0.9147640859568705,0.11720790490752146
50,GRror,79423.05077766659,103.1,-0.232584605128904,-0.4103640721538257,-0.4353467371943301,-0.5584926028377646,0.5379057763209434,0.5836091775630443,GR,ror,20081400.83234225,0.003955055299217533,39.074208,Greece,2.1011025120961158,-4.680466666623952,0.2638183794748635,0.9147640859568705,0.11720790490752146
51,LVsolar,2166590.398677933,6799.876885178197,0.2884109845468435,-0.6116591977794946,0.4940129303527967,0.5957519619913919,-0.3396081965883554,-0.5177764134139702,LV,solar,4463556.783406266,0.48539550493285016,56.879635,Latvia,0.4271473800032191,-11.503624122313092,0.10911712458547301,0.48539550493285016,0.10911712458547301
52,LVwind,1888951.400322744,2807.3439964657177,0.0147890079109508,0.2985462362635972,-0.2023707852313513,-0.4697629741770593,0.1545505070872414,0.3184650937725026,LV,wind,4463556.783406266,0.42319421304219007,56.879635,Latvia,0.4271473800032191,-11.503624122313092,0.23043174092968344,0.48539550493285016,0.10911712458547301
53,LVror,408014.98440558906,642.1,0.1943806269618931,0.45136812421774,-0.0654900565003683,-0.1203676529862835,0.4379631608118962,0.4521244960366031,LV,ror,4463556.783406266,0.09141028202495977,56.879635,Latvia,0.4271473800032191,-11.503624122313092,0.21761588388570308,0.48539550493285016,0.10911712458547301
54,CZsolar,4166740.984307666,13465.186319857983,0.3409228705043883,-0.3465500933388664,0.4929713472527974,0.6852567935826258,-0.4290746709606721,-0.8113010638163283,CZ,solar,4215812.932487447,0.9883600271251061,49.817492,Czech Republic,0.6048520753576873,-10.32503386871518,0.10597447793291093,0.9883600271251061,0.10597447793291093
55,CZwind,7.077082232447377,0.0179350809548693,0.0769332954951921,0.2223207736299466,-0.1774113030279011,-0.3253266525205172,0.2008921021016193,0.3524558477545947,CZ,wind,4215812.932487447,1.6786993032614713e-06,49.817492,Czech Republic,0.6048520753576873,-10.32503386871518,0.13513506322508875,0.9883600271251061,0.10597447793291093
56,CZror,49064.87109754877,40.226382271496,-0.0655765122735399,-0.1976879277689473,0.1249258673619792,0.2084875408655823,-0.3053042350185846,-0.3184985578628843,CZ,ror,4215812.932487447,0.01163829417559074,49.817492,Czech Republic,0.6048520753576873,-10.32503386871518,0.41771188703221274,0.9883600271251061,0.10597447793291093
57,HUsolar,71.53805014496604,0.3036893340918875,0.4630639747482659,0.6982560085304108,0.4318500005546969,0.6209151540576351,-0.3381893607078597,-0.7707595093770544,HU,solar,5842259.912484494,1.2244927684934783e-05,47.162494,Hungary,1.4312181840563618,-7.823854424560699,0.08067234996805632,1.2244927684934783e-05,0.08067234996805632
58,HUwind,5816352.980947419,14757.27230849807,-0.1911206096188865,-0.5109872823250773,-0.2561779987950624,-0.4501715372499788,0.2690015679912055,0.5403635219111754,HU,wind,5842259.912484494,0.9955655975726596,47.162494,Hungary,1.4312181840563618,-7.823854424560699,0.13497763435976318,1.2244927684934783e-05,0.08067234996805632
59,HUror,25835.393486929894,19.7,-0.0205062248565264,-0.044408574160102,-0.0694151262471946,-0.0755548394244209,-0.0826332191611707,-0.0881559824066544,HU,ror,5842259.912484494,0.004422157499655483,47.162494,Hungary,1.4312181840563618,-7.823854424560699,0.44912373073725564,1.2244927684934783e-05,0.08067234996805632
60,IEsolar,3891325.042845233,13251.140649948731,0.3608819919965224,-0.8092492012508739,0.3225028542735237,0.4257273198233184,-0.392336129326467,-0.5574154121491258,IE,solar,7329078.57423374,0.5309432834470701,53.41291,Ireland,0.1095498396720768,-8.38026722351906,0.10056836598616788,0.5309432834470701,0.10056836598616788
61,IEwind,3241321.4654589463,3315.402500366483,0.087484875357582,0.530763714867478,-0.1738418817368602,-0.3846612109790746,0.2114015993652832,0.4543617348864139,IE,wind,7329078.57423374,0.4422549755236904,53.41291,Ireland,0.1095498396720768,-8.38026722351906,0.33481352494522454,0.5309432834470701,0.10056836598616788
62,IEror,196432.06592956075,216.0,0.1765748010238506,0.587665581806312,-0.1207772174299884,-0.198976243898433,0.6647406799483067,0.7202836528346742,IE,ror,7329078.57423374,0.026801741029239524,53.41291,Ireland,0.1095498396720768,-8.38026722351906,0.3114409974783751,0.5309432834470701,0.10056836598616788
63,SKsolar,11462794.394594446,38329.81481140552,0.4190662328465224,0.3982277731696664,0.4793610314741176,0.6439176281501762,-0.4396401504014658,-0.8480568084070995,SK,solar,13575433.666888924,0.8443777691281201,48.669026,Slovakia,0.7963478603624393,-9.769974226205006,0.10241673584941537,0.8443777691281201,0.10241673584941537
64,SKwind,1399083.8206812933,3848.54467157264,-0.0835447984146247,-0.434572105256373,-0.2031219646813376,-0.3936842903289505,0.2623822513093005,0.512483014930152,SK,wind,13575433.666888924,0.10305997252181488,48.669026,Slovakia,0.7963478603624393,-9.769974226205006,0.12449856650827862,0.8443777691281201,0.10241673584941537
65,SKror,713555.451613186,641.33,0.0271335574299412,0.0847821867455436,0.0131079310262124,0.044345139194856,-0.3403151147730446,-0.3650657439736664,SK,ror,13575433.666888924,0.05256225835006501,48.669026,Slovakia,0.7963478603624393,-9.769974226205006,0.3810336415682745,0.8443777691281201,0.10241673584941537
66,LTsolar,385482.092513334,1225.717609646717,0.3429853476377303,-0.6786288785946516,0.5157623863086354,0.6374726151811237,-0.3590576799107078,-0.5764445633999672,LT,solar,385531.1464250825,0.9998727627788224,55.169438,Lithuania,0.5111031190628047,-11.046994008395355,0.10770377630647111,0.9998727627788224,0.10770377630647111
67,LTwind,49.0539117485058,0.0790467207662087,0.0401328819750608,0.4084604113869363,-0.2182395531042268,-0.4986060382293346,0.2520427714646024,0.4673455557886511,LT,wind,385531.1464250825,0.0001272372211775063,55.169438,Lithuania,0.5111031190628047,-11.046994008395355,0.21252348841977697,0.9998727627788224,0.10770377630647111
