cluster,,,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m
AC,lines,AC0,38070002.87422617,85544936.84565483,77350400.55543223,56351204.26282189,70761769.00504354,94350089.94665219,142326686.03341973,38441265.7652815,154390313.2269306,144141671.64613762,73887752.65026951,51988873.92150073,42208510.50012412,74221132.59706263,37702851.771311685,68675004.4137931,66021065.18874336,61151106.16705061,70691256.08441006,101481504.77900316,132950641.4576506,37689210.696837336,87956670.54455335,94463286.75855765,86406935.84159161,38348914.19374442,40741458.47641385,79054372.63613167,37550840.67490231,67794839.34350717,65898407.92287095,61154128.98488717,71033822.61921999,102786161.91331203,134754331.3004803,37570947.05303436,81879074.56591132,84022726.59402467,73202654.3202394,35788435.85289396,37362805.10216902,77079516.38664287,37426492.19884121,69183338.02322996,65930780.153266974,61822925.93039397,71244886.12519726,103309261.75612247,132762761.99392341,37247200.83570009,80429377.11476204,79526476.50740218,72671998.33667907,36530903.843770616,37778370.337447606,77585971.57807341,40202381.11388813,63407802.43498291,65451724.79383493,61753346.586354345,74193246.245877,105856149.34384182,145936700.07580307,40100340.2223213,71932517.88172397,78040546.90236096,70668500.28746319,40982423.05815865,39962684.91184129,77222510.76745605,35221006.62380468,61507206.54535996,62737893.930696175,61450484.253525466,74494785.11243565,106041626.74844038,134697418.52813664,35242480.95881988,65841659.8903278,64712842.67216877,61773437.95429191,50546885.12281006,43720534.88245889,74254123.95012915,68005902.03304344,71008721.8998042,64107689.16579206,63386945.500936806,73653688.59807706,106152901.87613301,114600863.22145496,67995543.1649988,71022499.58606982,68999831.87284316,67890567.92084983,62770001.1192295,51055551.36503481,71974452.15170082
AC,lines,AC1,-38070002.87422617,-85544936.84565483,-77350400.55543223,-56351204.26282189,-70761769.00504354,-94350089.94665219,-142326686.03341973,-38441265.7652815,-154390313.2269306,-144141671.64613762,-73887752.65026951,-51988873.92150073,-42208510.50012412,-74221132.59706263,-37702851.771311685,-68675004.4137931,-66021065.18874336,-61151106.16705061,-70691256.08441006,-101481504.77900316,-132950641.4576506,-37689210.696837336,-87956670.54455335,-94463286.75855765,-86406935.84159161,-38348914.19374442,-40741458.47641385,-79054372.63613167,-37550840.67490231,-67794839.34350717,-65898407.92287095,-61154128.98488717,-71033822.61921999,-102786161.91331203,-134754331.3004803,-37570947.05303436,-81879074.56591132,-84022726.59402467,-73202654.3202394,-35788435.85289396,-37362805.10216902,-77079516.38664287,-37426492.19884121,-69183338.02322996,-65930780.153266974,-61822925.93039397,-71244886.12519726,-103309261.75612247,-132762761.99392341,-37247200.83570009,-80429377.11476204,-79526476.50740218,-72671998.33667907,-36530903.843770616,-37778370.337447606,-77585971.57807341,-40202381.11388813,-63407802.43498291,-65451724.79383493,-61753346.586354345,-74193246.245877,-105856149.34384182,-145936700.07580307,-40100340.2223213,-71932517.88172397,-78040546.90236096,-70668500.28746319,-40982423.05815865,-39962684.91184129,-77222510.76745605,-35221006.62380468,-61507206.54535996,-62737893.930696175,-61450484.253525466,-74494785.11243565,-106041626.74844038,-134697418.52813664,-35242480.95881988,-65841659.8903278,-64712842.67216877,-61773437.95429191,-50546885.12281006,-43720534.88245889,-74254123.95012915,-68005902.03304344,-71008721.8998042,-64107689.16579206,-63386945.500936806,-73653688.59807706,-106152901.87613301,-114600863.22145496,-67995543.1649988,-71022499.58606982,-68999831.87284316,-67890567.92084983,-62770001.1192295,-51055551.36503481,-71974452.15170082
AC,links,CCGT1,383514267.5859921,508680512.39834064,25708238.387809124,13753111.277579647,6783743.198386973,1940186.1250332515,1529578.2901940532,383513848.3633271,647802759.9794552,468909217.0019283,398495189.4048313,176615753.21888724,70562384.08624588,3438050.658423247,152146444.21207386,374873096.67713726,24903157.123240408,13001127.268337151,5655931.260249842,940147.2851375806,405679.3526834603,152146897.81641725,227150482.87336504,147942376.1853068,101713127.98444252,59061769.98193682,29566148.238427863,1928663.8366923768,151932275.56521186,374368425.2800648,24913493.46235491,13019081.684873294,5660278.035603685,949713.214154004,416873.3511359634,151933870.08655208,228846785.09317112,202486353.34648645,154709578.7195568,96877436.34933487,53140263.93619068,3487217.418603407,151673838.45452398,374276902.72200334,24944400.82885771,13002099.867799405,5670856.64212823,957637.1257573206,434125.49713999085,151676491.5955036,220601394.98732525,219474616.2306754,177222602.9070888,108790544.13730647,64065325.09519706,3810955.078897905,149793974.60040757,374440368.52209,24863086.873461217,12757004.312931761,5673723.588991622,975343.6065786591,467068.1305778564,149801883.4402178,212690337.6560662,213026111.07807207,172300303.505706,105158653.81731907,63779347.12079563,3762579.5772701567,315277012.819846,361314054.7433504,24588934.35366815,12479263.457078315,5603245.261177046,969665.9551060376,473429.4481533713,315277053.8009962,326226344.312867,268380425.56365713,213504789.1834679,118745877.5312006,79481961.47502875,5481360.598692326,400684951.0404381,366293216.5245017,24553024.572912686,12310786.506140776,5649325.274422621,1092140.9398843872,596064.5207207827,400684508.28280604,366293622.9462697,290703831.09894115,232397177.02241817,137962147.32840598,85376399.05196911,5760195.132286929
AC,links,DAC2,-53.65207499415605,-26.5613784311234,-83.99885337840081,-142100663.07551157,-135505448.50189722,-128517723.5823149,-80149165.24457735,-38.79027851731785,-33.210415016489634,-61.09731553703588,-16.288441574002736,-9.459144416032075,-8.453914216187355,-25932819.87250406,-12.447372865937968,-4.134605383367111,-1606555.7379656835,-147926035.9593383,-141329519.100898,-137174039.60449857,-88628940.40756314,-27.101710620390506,-4.952927357840456,-13.268751921023181,-6.2545441070490675,-10.973706806668153,-5.391796223104552,-25316185.254697636,-10.650043801744308,-54.504384987713706,-1608071.033281803,-147918818.8317168,-141343853.99783534,-137163419.55902398,-88691441.29713413,-14.796076470869949,-5.282277419311061,-11.538400872587948,-15.361855549357198,-14.996797270508896,-4.710234356500514,-25588335.603029285,-12.730839230334555,-5.57240077271951,-1584751.1215312157,-147841960.2594468,-141286989.3573847,-137092857.0011422,-88774888.96360269,-23.007839582731886,-8.302153232790882,-5.351748303401735,-6.3061154327030025,-10.447330956077545,-7.82483468953872,-25460091.98436456,-28.491382101995086,-6.684536386603823,-1699381.3273756094,-147992684.37378454,-141572345.72128564,-137308657.52901033,-85137600.65049703,-8.322661829559431,-5.42754975956653,-5.085057746923254,-3.553164232767528,-17.99650726607983,-4.440850623588035,-25571258.03744143,-13.92964447221122,-141.263853214282,-2174514.0596446274,-148727902.86607167,-142369878.8079779,-137899763.08596182,-79651639.77057824,-12.889950741443558,-13.883072863926332,-16.175999179131537,-2.7165421561269443,-5.702156864051594,-4.641426031812732,-26451546.495733075,-12.162699956224738,-3.1402399182124796,-2270687.975122161,-148922702.23812374,-142607625.58733082,-137551954.66546205,-76211133.94093129,-9.125066527886444,-3.03342724328672,-11.554735431486327,-5.619105502294129,-3.7149436399236175,-3.9116455723032866,-26611998.852979947
AC,links,DC0,10960143.722884897,-12199907.77981806,26621557.689176407,22091117.500614055,25003009.24401236,24034699.94513786,29925571.549780115,10903872.037011337,3843626.509905911,-17909009.449811786,-18786732.396794297,-10158011.935385456,3806222.162328514,33439825.642555248,-5142385.045670319,-6124241.307707515,21826171.3592249,20202848.968670275,23829340.662619032,25952436.566651132,25126211.77250249,-5132820.414055028,-6129006.494509852,-14949301.823455626,-13616272.298590835,-4904326.895594333,-2597927.9541516295,32522138.18647761,-5035715.7832683725,-6913753.86403619,21871805.847592544,20176444.00392156,23697310.06184925,25929876.614017554,24630236.148696892,-5065186.584704097,-5727153.79369484,-13215860.526048373,-12441193.116998445,-5747147.809597396,-4012141.8697811225,31296204.52748895,-5357381.461556482,-6340155.085232731,21989526.12124931,20102424.342667524,23724339.54511278,25927242.844260298,24729907.71201303,-5140141.539021893,-2326212.966206993,-13198274.45334196,-12770134.218764158,-6551721.01069289,-4373080.346568206,31657889.213882685,-12047189.861160206,-7588194.133494368,22590552.348542705,18368847.051329054,22468649.02014192,25037884.941398595,25049331.2356738,-11947706.987824045,-8857262.435485454,-15754707.304851579,-12072493.378701333,-6691541.529334107,-4214271.859175635,31593581.091070786,-8254795.192785228,-8329711.932126678,23227204.149294037,18571943.6810915,22829928.32356212,25098107.482838448,15212711.903728306,-8191314.100222486,-9992436.366567876,-8183389.520503405,-8665227.608149897,-5691337.245374983,-1218154.0737135569,33424082.132827524,-4529756.678466277,-5922301.688320838,24119575.304597937,18438952.353917025,22926274.87019561,25780902.395248014,10269460.789222762,-4538564.784021705,-5921350.4031145,-2847229.162664281,-1148358.1692988824,-2132425.037984372,1088276.3129708609,33488870.6465851
AC,links,DC1,-10960143.722884897,12199907.77981806,-26621557.689176407,-22091117.500614055,-25003009.24401236,-24034699.94513786,-29925571.549780115,-10903872.037011337,-3843626.509905911,17909009.449811786,18786732.396794297,10158011.935385456,-3806222.162328514,-33439825.642555248,5142385.045670319,6124241.307707515,-21826171.3592249,-20202848.968670275,-23829340.662619032,-25952436.566651132,-25126211.77250249,5132820.414055028,6129006.494509852,14949301.823455626,13616272.298590835,4904326.895594333,2597927.9541516295,-32522138.18647761,5035715.7832683725,6913753.86403619,-21871805.847592544,-20176444.00392156,-23697310.06184925,-25929876.614017554,-24630236.148696892,5065186.584704097,5727153.79369484,13215860.526048373,12441193.116998445,5747147.809597396,4012141.8697811225,-31296204.52748895,5357381.461556482,6340155.085232731,-21989526.12124931,-20102424.342667524,-23724339.54511278,-25927242.844260298,-24729907.71201303,5140141.539021893,2326212.966206993,13198274.45334196,12770134.218764158,6551721.01069289,4373080.346568206,-31657889.213882685,12047189.861160206,7588194.133494368,-22590552.348542705,-18368847.051329054,-22468649.02014192,-25037884.941398595,-25049331.2356738,11947706.987824045,8857262.435485454,15754707.304851579,12072493.378701333,6691541.529334107,4214271.859175635,-31593581.091070786,8254795.192785228,8329711.932126678,-23227204.149294037,-18571943.6810915,-22829928.32356212,-25098107.482838448,-15212711.903728306,8191314.100222486,9992436.366567876,8183389.520503405,8665227.608149897,5691337.245374983,1218154.0737135569,-33424082.132827524,4529756.678466277,5922301.688320838,-24119575.304597937,-18438952.353917025,-22926274.87019561,-25780902.395248014,-10269460.789222762,4538564.784021705,5921350.4031145,2847229.162664281,1148358.1692988824,2132425.037984372,-1088276.3129708609,-33488870.6465851
AC,links,H2 Electrolysis0,-881.7453850956235,-1392689.8638844765,-2937822905.394317,-5178416720.090766,-5346729854.177538,-5135693708.731334,-4588601271.47988,-646.9726011728685,-1622.652667937985,-474442.3133183096,-16998208.255931202,-189101319.95996365,-507777757.50766426,-3638487253.827457,-507.5681032451845,-28756779.629035853,-2829188006.607578,-5084323509.809624,-5255618537.891489,-5006841063.004399,-4490199041.735092,-970.4369192443678,-11421016.451014267,-47257252.331085704,-132592676.49132276,-395159473.37870544,-600430720.4449165,-3642562315.4884844,-379.87806151745406,-28546315.79293936,-2828168034.4191523,-5082895879.101653,-5254738064.937794,-5006235661.792116,-4489101258.407416,-615.920739197585,-11143662.146849476,-61987164.33321284,-159422595.70692337,-393902652.3072529,-590235893.4621205,-3642679609.0130453,-640.0327366446834,-28200511.567872375,-2826541273.7914557,-5080803203.457873,-5252988585.170568,-5004769564.15297,-4488036053.709411,-838.8551686683325,-10728102.13742983,-68516210.08674273,-163563567.4517561,-379483103.19036126,-576107844.763364,-3642366802.020223,-850.6609100403637,-27200353.752692994,-2823716449.8690352,-5078405692.384039,-5252630422.990829,-5004732672.77016,-4424865276.318092,-312.5585206257399,-10391633.191476814,-65376080.767627634,-162820643.26325318,-391778638.74214876,-586251138.5167303,-3642637617.5130024,-1783.236102053794,-24554478.795508273,-2811151864.2634287,-5067908879.700177,-5241797773.63471,-4982536094.40708,-4347230641.280585,-1527.3540407826715,-13781895.097486645,-64634104.35124904,-149930115.65141353,-312484115.3891052,-513712375.05863357,-3640885029.741764,-680054.0828142667,-22863454.85857354,-2806295039.685808,-5063098301.785859,-5237615189.235101,-4979809061.352064,-4281481923.3907614,-676890.1043900533,-22868483.454169553,-68301359.0819459,-150165762.7600515,-310941689.5422483,-504343770.6213719,-3640987814.175726
AC,links,H2 Fuel Cell1,390.3452574801073,179.11549070471884,68.54895785860595,60.95090760557632,31.757650408381622,26703309.710362926,27256071.73520196,338.94393376438956,237.91906118857247,713.9412501078532,118.56264634283322,52.20589924868877,60.64356744205414,756219.9955630112,66.79091235495017,26.425087418487887,200.7435358860264,73.03788385164064,26.505161361057066,20495093.300634038,20204335.320017274,137.98246321616438,64.55932517507573,142.0584643968831,72.30910832337774,74.11861949283477,32.40036379904253,779345.1069698428,81.8274164372587,483.81702367325533,39.39791565132372,64.04907439914558,32.4733354564566,20314176.64031253,20007395.113178376,73.35523849655989,68.40579606218401,93.49450030353867,148.4103705503423,116.12445697178629,38.869211431567784,772752.11472966,115.16545779557147,44.83167419057665,65.84416268314094,66.94287731108426,30.3228027716061,20104816.314382475,19787243.568201903,203.12625236836055,98.6320751256302,87.08396390948465,93.2289980757495,128.36429122351038,63.9226396993151,762417.7581220674,188.96853034941722,47.55761851526201,22.7504095459416,158.11254870400992,18.911939156246632,20153581.63105545,25700100.005828843,70.63375390359711,70.20357297727925,59.92818636202789,30.22291527686537,166.3274712525564,34.564533713420886,768101.2847178979,113.24310837628386,1077.9956531955454,98.72611437142544,85.76355216200945,19.968303250462387,19484613.360491402,23067903.73846248,122.78393069264348,142.0872705879657,218.32090077095145,26.897937330461616,88.45611658166834,65.16151942394032,863252.1337229554,108.68968312811842,47.31038575294255,91.16689116378454,47.56120251397059,21.062132772769754,19642715.75744443,25658568.67308895,82.79288623032669,46.071744833706,184.36774839614586,79.37655425951972,41.99390423473576,29.16744890020856,966433.2628950852
AC,links,OCGT1,403825.65700730233,10158284.20479464,1046828.2626574854,1216072.9010430404,1557337.3506427468,5145393.782480801,8853099.915718285,403490.1310429071,776707.8098383477,5961343.994438305,7941429.104767557,12715338.225503642,12822281.278835982,1892133.2809165725,622887.2067932017,349033.6422290404,1233396.0450570576,1322952.5989351908,1831397.1682430222,6124416.569832027,9442283.1778718,623254.2460924659,308531.6051460117,4345114.079976343,9078676.92013893,7213727.9733773125,28597931.61168231,2098847.850381442,623702.5757065215,352999.2143270974,1227819.573118138,1317886.908405309,1838495.845380342,6094795.1434842255,9455178.604398912,623806.4312536963,762287.7871547544,4606736.12098189,9713547.98025097,8954697.004499594,24075032.56697685,2166871.52125729,643576.2954946355,395519.32438933384,1217130.4206955186,1294209.6607355964,1876693.2389895523,6035943.432583845,9450055.996657288,643796.2852718409,796760.2585198315,4522802.864060701,9564590.533400515,9345451.748306353,22948016.2630264,2152953.4604501533,658658.3251392728,505131.23269310105,1212636.2217649803,1244763.3433847576,1833211.467384308,6116655.6234854935,9889538.489043236,658277.6917547204,760604.8565238789,4516821.160901888,9492087.70436743,14786810.188774657,22852563.444814846,2145877.2991787707,559565.2984000309,2097139.5319695345,1158452.9078648482,1192436.823693559,1691379.909189445,5724858.694589133,9903876.611479126,559524.2082464362,751367.4926400789,5862261.630537281,10233731.867825013,19716967.32409018,26282512.90219921,2660368.9187123072,1066318.583331685,2036428.584904392,1124280.9199791516,1170487.6608998966,2116226.801648705,5408998.948457591,9708661.468419418,1066211.2806775817,2036440.4282943201,4658124.914765842,9343006.452420654,18981406.007159773,25939656.309601102,2690689.8982738564
AC,links,battery charger0,-5500.577765981569,-2584.835783774334,-139239406.06098047,-185409232.68651256,-229124910.8857516,-229658887.85317487,-236988911.08777022,-4605.28712693439,-2520.3670670569995,-13520.055179343617,-319454.0000809402,-44448391.942988865,-111416262.71115707,-279553374.0586232,-1260.2666821610758,-599.8823964760719,-145626523.76030052,-191389698.17519695,-231967746.89593333,-232769140.78493547,-241852126.64132634,-2577.6984048174063,-799.2510860024378,-16390673.928182932,-29480712.135924973,-103711195.66646779,-129860297.69661841,-273565790.78210086,-1071.8809003209922,-5703.909780985382,-145638820.36735415,-191425075.69155616,-231980021.88089156,-232774098.87556168,-241879555.64824706,-1486.335478222572,-1340.2002725735674,-25015153.757353682,-44923112.39763512,-92216807.12360692,-110994883.0409449,-274943270.95142126,-1524.4972180538934,-989.7517935576254,-145692149.10466146,-191549057.35199744,-231975045.81301683,-232782321.91468003,-241967897.8529195,-2786.152894290658,-1237.3932916399676,-26602790.887777977,-46175050.55154263,-87891995.95156732,-101525177.36206073,-275103572.6823759,-2586.0368103645624,-1080.1582417647812,-145813938.28434893,-192274011.25960764,-232171248.1186509,-232999246.23364708,-245400013.2125212,-961.5482466157376,-1080.4997471366894,-26320145.664987534,-45786515.53630243,-87532955.8723199,-100079935.513646,-274636315.9228243,-2504.2703869182874,-20362.93736105454,-146408901.25737858,-193153746.6619753,-232850441.3134735,-233696154.6477116,-265010391.0011486,-2014.5214043016676,-2705.8709181482577,-26252974.401951175,-44753705.79531425,-75584170.98793758,-90993687.94912185,-277029366.72086656,-150556.60244221808,-151215.7398225433,-146134078.34855488,-191512410.93722802,-232248533.13182142,-233152087.7027921,-278734128.84052503,-150274.5547418468,-151348.2431485105,-23079336.074604683,-40181049.192576,-71227117.19731526,-83932462.31743528,-282109557.9066884
AC,links,battery discharger1,5225.546573307258,2481.442616717178,133669843.85499522,177992882.0698066,219959937.54795194,220472555.49050033,227509378.53464097,4375.020840072399,2419.5526479500645,12979.254337497287,306675.872281721,42670460.74602376,106959623.43436344,268371267.2775122,1197.2528145290617,575.8871611118021,139801477.4902123,183734129.54180187,222689060.4043008,223458398.6185311,232178065.95630178,2448.8123933988963,767.2811232236642,15735048.623368705,28301486.622379966,99562758.29472713,124665898.87970996,262623186.72844133,1018.2864015570017,5475.7539787661135,139813282.2342175,183768091.96107587,222700844.39109954,223463158.3860302,232204397.80571258,1412.018075117589,1286.5923968637471,24014550.128788654,43126192.430339575,88528144.13485862,106555098.90847878,263945567.82984492,1448.2717120404072,950.1618216827048,139864477.82740873,183887114.36759806,222696067.36543718,223471052.50441325,232289206.33114707,2646.844070193415,1187.8976850674894,25538681.93404095,44328053.18429547,84376324.97372065,97464180.50212814,264099457.5077308,2456.733876211295,1036.952021014821,139981395.4521859,184583070.19201064,222884421.59862486,223679299.87248778,235584037.42230403,913.4704272260544,1037.2798662322061,25267342.491669197,43955059.53049741,84031646.46144976,96076748.18195789,263650890.9714483,2379.055807380096,19548.42194985878,140552559.9662723,185427616.266951,223536447.1341218,224348332.02024716,254410002.07627,1913.7944812478338,2597.6363577286575,25202858.072385035,42963562.07503285,72560811.7679089,87353949.60404824,265948219.97880822,143028.70856272554,143660.88948425913,140288208.19850686,183851933.8057294,222958615.21906424,223826027.698277,267584791.78491524,142760.76336673342,143787.427432129,22155074.680127904,38573811.27544463,68378039.68968555,80575172.28580125,270825204.0293226
AC,links,coal CC1,246.88601498799412,180.08976520719665,27.147743593403728,13.112263624942251,7.716640431509777,3.564184479656025,3.5003369717128243,215.20804099897583,334.66971889381165,862.9206395325286,131.63368254680276,90.12395350011712,28.582441191031347,12.014825729433966,147.33365403300485,23.32368553918913,46.93958413751745,11.448035307285052,8.844287305534458,1.8495002631959383,1.1896137459769334,251.55091396178221,101.3432152969205,207.8948118133038,81.2145228147212,66.29394679731388,23.38876733764124,19.17246818063966,55.10567723169299,558.8253603496357,4.956892861762284,17.100555595617042,6.931305544537026,0.73910885256587,1.7970285852007368,171.3470829601032,149.29302991957385,241.25630059226995,174.21261581497907,146.5981147720549,16.578538743398525,11.207679385847605,80.62975570480698,91.42134020829373,10.636462546725804,12.01545348304307,13.628110851605037,2.5603488001507735,0.10779023359577071,120.7404430673543,92.45334322377116,55.65659085175164,73.98146163799449,81.2222076547978,39.27267842744933,15.447099694849841,177.51380942617834,47.24869033093955,4.53875715613415,31.106521819289476,5.264261501474291,1.353905595727543,1.3128831464192674,48.3715985518625,42.47925415172801,90.08707945244367,50.704756353209476,99.43214713270736,16.37899249333039,10.547651608266122,51.61701865564796,399.7066473916334,24.51452439999811,14.256703235105675,5.767433081161319,2.4551086095122776,3.6167396553610587,41.02274994550397,83.2868474457031,123.24090918652594,28.95095474271734,24.803548085524607,12.404056325266607,9.236347166157593,17.223348448597747,9.626724255712018,8.721389373616931,12.819315484135005,4.618514039763097,0.5553374336483421,1.84806520838935,13.358030441158792,8.281075241986262,21.50234202379131,7.963947596231999,10.335766120815443,4.536176652912828,5.257751524188056
AC,links,coal1,634109286.7190915,834272.2011075466,153837.79514406438,587884.4349702393,1709280.3889003731,1199711.2933996185,949453.6773841095,634114317.4878963,556930609.034206,252200990.44723856,11452955.61458602,3069778.0949414847,1750427.9678533243,11.725513907937955,820734082.6204761,11136923.482809214,576773.6052062408,1290763.3532900168,1768654.1048424258,1290293.4715981064,980325.0527705796,820733928.4256339,559104375.615685,412892613.13867813,245712244.37755194,50308609.526102774,7391744.153585573,21448.33201597811,819932185.8689047,9289925.837986132,569317.5113475205,1268130.3051401284,1743330.2654583396,1237847.3899571146,980482.6621097624,819931908.4735509,529242470.347286,298824473.75502914,214076200.9603374,22175297.148091182,2717507.830096371,12.039674184478475,818694428.6040262,7456384.699090897,558384.6480175359,1222729.3011796628,1709692.4895052002,1182888.5669026298,975780.5292502258,818698247.9597634,473067033.00794905,235535659.6035991,174548172.54719755,14143242.679543529,1936403.647065553,15.362425899553534,533500842.40427643,4246049.489775313,433788.908301704,996764.3373611944,1687230.6744792513,1144485.8215475362,962024.6556939844,533508068.2956648,368969824.5286684,185712023.43301472,140525453.78782982,6791091.349786388,1895793.711377911,10.400260110580664,1801758.716111176,689814.0597018554,302162.5195243772,702753.1364075682,1282823.2514076056,967883.5701352116,727444.192754037,1801740.886299475,5479184.798699739,6687265.180780535,3588244.065619331,2389236.955815288,1855144.4360799969,9.48335422502812,78274.16197216103,329825.55563065544,33580.661819614834,52543.38213502798,830555.7572486638,849527.354038463,576457.2223120425,78238.36119408078,329833.77404488716,1043984.5281548288,1447897.8049947356,1839745.7947143447,1669091.2972946838,5.652640252806159
AC,links,electricity distribution grid0,-3496138083.452514,-3726553053.9512076,-4403902593.205231,-4644155594.799151,-4729793416.048979,-4862970846.422859,-4849440389.590627,-3496187767.3404512,-3611438548.0283747,-3747139111.9481206,-3980783439.9869027,-4198294508.710425,-4206895388.4997935,-4363846760.066657,-3672320332.9125605,-3867118809.569178,-4451809241.150431,-4692142594.973204,-4782928278.006517,-4939572817.847771,-4925617783.355406,-3672118200.8196564,-3851780425.733914,-4005083607.9047546,-4168989549.3120494,-4297953213.82711,-4223740430.8740425,-4368902562.573665,-3671634424.023837,-3868182176.078737,-4452365576.319304,-4692610140.229534,-4783229328.237174,-4939230776.921183,-4925593836.976801,-3671586616.548897,-3852542258.295307,-4010334482.4414206,-4174570095.5118937,-4298234619.089001,-4216319240.571325,-4370887618.286064,-3671005346.0549893,-3866815753.05926,-4453001347.349329,-4692886265.508255,-4783502898.310151,-4938690583.723756,-4925792453.655011,-3670448933.5549417,-3843952403.0319953,-4003156161.6139307,-4174989013.5232496,-4300813468.562795,-4216565373.5389276,-4373438027.202651,-3662390761.5169196,-3864130087.324368,-4452314180.257702,-4692359762.856285,-4782926705.2948,-4937833103.208415,-4904540897.710391,-3662303004.7842584,-3842456008.203378,-3998583747.0570636,-4172600136.550554,-4299204611.178013,-4215314791.113978,-4373007610.037539,-3669351629.7209716,-3853409813.649366,-4459173992.651786,-4696050212.405005,-4786424367.545722,-4951761484.150478,-4860081324.447698,-3669195043.845872,-3832569077.789572,-3990323680.5944295,-4153082873.7896466,-4277456430.00037,-4202455030.0340157,-4366341215.880814,-3716216324.971254,-3859054697.134477,-4462824727.311465,-4699749181.374272,-4789212860.128925,-4951847433.6152,-4822876187.613108,-3716271180.6555533,-3859031503.770396,-4010323123.679526,-4170484482.148416,-4288583945.387448,-4216275506.9674973,-4377798350.901331
AC,links,helmeth0,-374.32726047501967,-229.5674837486922,-184.64218904434784,-148.51148649616653,-44.604773914811496,-39.58450171109245,-51.51426393577083,-302.9717902639048,-244.7938298646689,-428.70085452918494,-59.81004613531654,-41.92369381204118,-53.541642195651235,-467.86654706780007,-129.77827950264495,-28.056717089966327,-356.38514955952337,-94.94264971422976,-26.413263273646944,-22.83711281156036,-31.535418537014472,-283.309866932174,-55.69877252216975,-136.94961011277397,-53.910060176042904,-78.59437695309458,-28.470643452041813,-514.2058745201409,-104.81382945295832,-416.9829920176784,-50.277702389843625,-107.21814572492475,-29.713817158575953,-14.875459298075628,-49.46704047239183,-165.1125383757442,-61.07989042386827,-160.2864471842157,-112.26656855629662,-74.92748416824237,-23.89861185718068,-325.4748647432148,-191.8781842319057,-36.9496145179159,-79.3672129167517,-91.924711681837,-29.965680397720703,-31.010702982631535,-3.4529324249397453,-213.67901916414843,-130.1760207906966,-56.00565058361958,-53.54421646020801,-84.9896072853554,-44.32694210796498,-445.5562475943024,-252.91794514390898,-55.849307607666546,-29.827102643426358,-232.80732378051943,-18.35208681389883,-17.43415075956054,-30.98952521095098,-79.58640624672994,-60.368221468501005,-50.361031135200406,-29.331323727392018,-124.0903600462338,-23.026725725674858,-309.81016864433656,-125.80934797904354,-1344.004104374247,-153.01407889734267,-137.18751320230444,-23.311147353957058,-38.13050007268299,-91.99810514522495,-119.4053621216354,-182.3925157073806,-198.90864966569598,-22.0413735640563,-57.46877924123383,-35.10762906557578,-290.71991791091426,-110.49755142157291,-28.64938516325108,-122.11976130614761,-67.83676702172373,-23.835321288721328,-18.457140687814526,-65.68455298919139,-82.46895922317294,-29.985774944888792,-149.80347174257486,-43.70258519743933,-30.809311718558845,-18.097119191359564,-307.95713087880154
