cluster,,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m
loads,low-temperature heat for industry,-60239999.99999851,-60209999.99999914,-60160000.00000056,-60130000.000000246,-60079999.99999995,-60040000.00000072,-59979999.99999978,-60239999.99999851,-60209999.99999914,-60160000.00000056,-60130000.000000246,-60079999.99999995,-60040000.00000072,-59979999.99999978,-60239999.99999851,-60209999.99999914,-60160000.00000056,-60130000.000000246,-60079999.99999995,-60040000.00000072,-59979999.99999978,-60239999.99999851,-60209999.99999914,-60160000.00000056,-60130000.000000246,-60079999.99999995,-60040000.00000072,-59979999.99999978,-60239999.99999851,-60209999.99999914,-60160000.00000056,-60130000.000000246,-60079999.99999995,-60040000.00000072,-59979999.99999978,-60239999.99999851,-60209999.99999914,-60160000.00000056,-60130000.000000246,-60079999.99999995,-60040000.00000072,-59979999.99999978,-60239999.99999851,-60209999.99999914,-60160000.00000056,-60130000.000000246,-60079999.99999995,-60040000.00000072,-59979999.99999978,-60239999.99999851,-60209999.99999914,-60160000.00000056,-60130000.000000246,-60079999.99999995,-60040000.00000072,-59979999.99999978,-60239999.99999851,-60209999.99999914,-60160000.00000056,-60130000.000000246,-60079999.99999995,-60040000.00000072,-59979999.99999978,-60239999.99999851,-60209999.99999914,-60160000.00000056,-60130000.000000246,-60079999.99999995,-60040000.00000072,-59979999.99999978,-60239999.99999851,-60209999.99999914,-60160000.00000056,-60130000.000000246,-60079999.99999995,-60040000.00000072,-59979999.99999978,-60239999.99999851,-60209999.99999914,-60160000.00000056,-60130000.000000246,-60079999.99999995,-60040000.00000072,-59979999.99999978,-60239999.99999851,-60209999.99999914,-60160000.00000056,-60130000.000000246,-60079999.99999995,-60040000.00000072,-59979999.99999978,-60239999.99999851,-60209999.99999914,-60160000.00000056,-60130000.000000246,-60079999.99999995,-60040000.00000072,-59979999.99999978
loads,naphtha for industry,-778489999.9999995,-778489999.9999995,-778489999.9999995,-778489999.9999995,-778489999.9999995,-778489999.9999995,-778489999.9999995,-778489999.9999995,-778489999.9999995,-778489999.9999995,-778489999.9999995,-778489999.9999995,-778489999.9999995,-778489999.9999995,-778489999.9999995,-778489999.9999995,-778489999.9999995,-778489999.9999995,-778489999.9999995,-778489999.9999995,-778489999.9999995,-778489999.9999995,-778489999.9999995,-778489999.9999995,-778489999.9999995,-778489999.9999995,-778489999.9999995,-778489999.9999995,-778489999.9999995,-778489999.9999995,-778489999.9999995,-778489999.9999995,-778489999.9999995,-778489999.9999995,-778489999.9999995,-778489999.9999995,-778489999.9999995,-778489999.9999995,-778489999.9999995,-778489999.9999995,-778489999.9999995,-778489999.9999995,-778489999.9999995,-778489999.9999995,-778489999.9999995,-778489999.9999995,-778489999.9999995,-778489999.9999995,-778489999.9999995,-778489999.9999995,-778489999.9999995,-778489999.9999995,-778489999.9999995,-778489999.9999995,-778489999.9999995,-778489999.9999995,-778489999.9999995,-778489999.9999995,-778489999.9999995,-778489999.9999995,-778489999.9999995,-778489999.9999995,-778489999.9999995,-778489999.9999995,-778489999.9999995,-778489999.9999995,-778489999.9999995,-778489999.9999995,-778489999.9999995,-778489999.9999995,-778489999.9999995,-778489999.9999995,-778489999.9999995,-778489999.9999995,-778489999.9999995,-778489999.9999995,-778489999.9999995,-778489999.9999995,-778489999.9999995,-778489999.9999995,-778489999.9999995,-778489999.9999995,-778489999.9999995,-778489999.9999995,-778489999.9999995,-778489999.9999995,-778489999.9999995,-778489999.9999995,-778489999.9999995,-778489999.9999995,-778489999.9999995,-778489999.9999995,-778489999.9999995,-778489999.9999995,-778489999.9999995,-778489999.9999995,-778489999.9999995,-778489999.9999995
loads,oil emissions,348248647.2645179,348248647.2645179,348248647.2645179,348248647.2645179,348248647.2645179,348248647.2645179,348248647.2645179,348248647.2645179,348248647.2645179,348248647.2645179,348248647.2645179,348248647.2645179,348248647.2645179,348248647.2645179,348248647.2645179,348248647.2645179,348248647.2645179,348248647.2645179,348248647.2645179,348248647.2645179,348248647.2645179,348248647.2645179,348248647.2645179,348248647.2645179,348248647.2645179,348248647.2645179,348248647.2645179,348248647.2645179,348248647.2645179,348248647.2645179,348248647.2645179,348248647.2645179,348248647.2645179,348248647.2645179,348248647.2645179,348248647.2645179,348248647.2645179,348248647.2645179,348248647.2645179,348248647.2645179,348248647.2645179,348248647.2645179,348248647.2645179,348248647.2645179,348248647.2645179,348248647.2645179,348248647.2645179,348248647.2645179,348248647.2645179,348248647.2645179,348248647.2645179,348248647.2645179,348248647.2645179,348248647.2645179,348248647.2645179,348248647.2645179,348248647.2645179,348248647.2645179,348248647.2645179,348248647.2645179,348248647.2645179,348248647.2645179,348248647.2645179,348248647.2645179,348248647.2645179,348248647.2645179,348248647.2645179,348248647.2645179,348248647.2645179,348248647.2645179,348248647.2645179,348248647.2645179,348248647.2645179,348248647.2645179,348248647.2645179,348248647.2645179,348248647.2645179,348248647.2645179,348248647.2645179,348248647.2645179,348248647.2645179,348248647.2645179,348248647.2645179,348248647.2645179,348248647.2645179,348248647.2645179,348248647.2645179,348248647.2645179,348248647.2645179,348248647.2645179,348248647.2645179,348248647.2645179,348248647.2645179,348248647.2645179,348248647.2645179,348248647.2645179,348248647.2645179,348248647.2645179
loads,process emissions,176139999.99999133,174240000.00000882,171589999.99999544,167600000.00000036,163419999.99999702,158510000.00000188,154639999.99999538,176139999.99999133,174240000.00000882,171589999.99999544,167600000.00000036,163419999.99999702,158510000.00000188,154639999.99999538,176139999.99999133,174240000.00000882,171589999.99999544,167600000.00000036,163419999.99999702,158510000.00000188,154639999.99999538,176139999.99999133,174240000.00000882,171589999.99999544,167600000.00000036,163419999.99999702,158510000.00000188,154639999.99999538,176139999.99999133,174240000.00000882,171589999.99999544,167600000.00000036,163419999.99999702,158510000.00000188,154639999.99999538,176139999.99999133,174240000.00000882,171589999.99999544,167600000.00000036,163419999.99999702,158510000.00000188,154639999.99999538,176139999.99999133,174240000.00000882,171589999.99999544,167600000.00000036,163419999.99999702,158510000.00000188,154639999.99999538,176139999.99999133,174240000.00000882,171589999.99999544,167600000.00000036,163419999.99999702,158510000.00000188,154639999.99999538,176139999.99999133,174240000.00000882,171589999.99999544,167600000.00000036,163419999.99999702,158510000.00000188,154639999.99999538,176139999.99999133,174240000.00000882,171589999.99999544,167600000.00000036,163419999.99999702,158510000.00000188,154639999.99999538,176139999.99999133,174240000.00000882,171589999.99999544,167600000.00000036,163419999.99999702,158510000.00000188,154639999.99999538,176139999.99999133,174240000.00000882,171589999.99999544,167600000.00000036,163419999.99999702,158510000.00000188,154639999.99999538,176139999.99999133,174240000.00000882,171589999.99999544,167600000.00000036,163419999.99999702,158510000.00000188,154639999.99999538,176139999.99999133,174240000.00000882,171589999.99999544,167600000.00000036,163419999.99999702,158510000.00000188,154639999.99999538
loads,residential rural heat,-1348150388.0444086,-1359859543.61046,-1359859543.61046,-1336441232.478356,-1277895454.6480973,-1219349676.8178368,-1125676432.2894218,-1348150388.0444086,-1359859543.61046,-1359859543.61046,-1336441232.478356,-1277895454.6480973,-1219349676.8178368,-1125676432.2894218,-1348150388.0444086,-1359859543.61046,-1359859543.61046,-1336441232.478356,-1277895454.6480973,-1219349676.8178368,-1125676432.2894218,-1348150388.0444086,-1359859543.61046,-1359859543.61046,-1336441232.478356,-1277895454.6480973,-1219349676.8178368,-1125676432.2894218,-1348150388.0444086,-1359859543.61046,-1359859543.61046,-1336441232.478356,-1277895454.6480973,-1219349676.8178368,-1125676432.2894218,-1348150388.0444086,-1359859543.61046,-1359859543.61046,-1336441232.478356,-1277895454.6480973,-1219349676.8178368,-1125676432.2894218,-1348150388.0444086,-1359859543.61046,-1359859543.61046,-1336441232.478356,-1277895454.6480973,-1219349676.8178368,-1125676432.2894218,-1348150388.0444086,-1359859543.61046,-1359859543.61046,-1336441232.478356,-1277895454.6480973,-1219349676.8178368,-1125676432.2894218,-1348150388.0444086,-1359859543.61046,-1359859543.61046,-1336441232.478356,-1277895454.6480973,-1219349676.8178368,-1125676432.2894218,-1348150388.0444086,-1359859543.61046,-1359859543.61046,-1336441232.478356,-1277895454.6480973,-1219349676.8178368,-1125676432.2894218,-1348150388.0444086,-1359859543.61046,-1359859543.61046,-1336441232.478356,-1277895454.6480973,-1219349676.8178368,-1125676432.2894218,-1348150388.0444086,-1359859543.61046,-1359859543.61046,-1336441232.478356,-1277895454.6480973,-1219349676.8178368,-1125676432.2894218,-1348150388.0444086,-1359859543.61046,-1359859543.61046,-1336441232.478356,-1277895454.6480973,-1219349676.8178368,-1125676432.2894218,-1348150388.0444086,-1359859543.61046,-1359859543.61046,-1336441232.478356,-1277895454.6480973,-1219349676.8178368,-1125676432.2894218
loads,residential urban decentral heat,-201503385.5911071,-203119638.01130107,-203119638.01130107,-199887133.17091382,-191805871.06994435,-183724608.96897495,-170794589.60742435,-201503385.5911071,-203119638.01130107,-203119638.01130107,-199887133.17091382,-191805871.06994435,-183724608.96897495,-170794589.60742435,-201503385.5911071,-203119638.01130107,-203119638.01130107,-199887133.17091382,-191805871.06994435,-183724608.96897495,-170794589.60742435,-201503385.5911071,-203119638.01130107,-203119638.01130107,-199887133.17091382,-191805871.06994435,-183724608.96897495,-170794589.60742435,-201503385.5911071,-203119638.01130107,-203119638.01130107,-199887133.17091382,-191805871.06994435,-183724608.96897495,-170794589.60742435,-201503385.5911071,-203119638.01130107,-203119638.01130107,-199887133.17091382,-191805871.06994435,-183724608.96897495,-170794589.60742435,-201503385.5911071,-203119638.01130107,-203119638.01130107,-199887133.17091382,-191805871.06994435,-183724608.96897495,-170794589.60742435,-201503385.5911071,-203119638.01130107,-203119638.01130107,-199887133.17091382,-191805871.06994435,-183724608.96897495,-170794589.60742435,-201503385.5911071,-203119638.01130107,-203119638.01130107,-199887133.17091382,-191805871.06994435,-183724608.96897495,-170794589.60742435,-201503385.5911071,-203119638.01130107,-203119638.01130107,-199887133.17091382,-191805871.06994435,-183724608.96897495,-170794589.60742435,-201503385.5911071,-203119638.01130107,-203119638.01130107,-199887133.17091382,-191805871.06994435,-183724608.96897495,-170794589.60742435,-201503385.5911071,-203119638.01130107,-203119638.01130107,-199887133.17091382,-191805871.06994435,-183724608.96897495,-170794589.60742435,-201503385.5911071,-203119638.01130107,-203119638.01130107,-199887133.17091382,-191805871.06994435,-183724608.96897495,-170794589.60742435,-201503385.5911071,-203119638.01130107,-203119638.01130107,-199887133.17091382,-191805871.06994435,-183724608.96897495,-170794589.60742435
loads,services rural heat,-531031952.82955474,-535863011.8216016,-535863011.8216016,-526200893.83750856,-502045598.8772757,-477890303.9170427,-439241831.9806702,-531031952.82955474,-535863011.8216016,-535863011.8216016,-526200893.83750856,-502045598.8772757,-477890303.9170427,-439241831.9806702,-531031952.82955474,-535863011.8216016,-535863011.8216016,-526200893.83750856,-502045598.8772757,-477890303.9170427,-439241831.9806702,-531031952.82955474,-535863011.8216016,-535863011.8216016,-526200893.83750856,-502045598.8772757,-477890303.9170427,-439241831.9806702,-531031952.82955474,-535863011.8216016,-535863011.8216016,-526200893.83750856,-502045598.8772757,-477890303.9170427,-439241831.9806702,-531031952.82955474,-535863011.8216016,-535863011.8216016,-526200893.83750856,-502045598.8772757,-477890303.9170427,-439241831.9806702,-531031952.82955474,-535863011.8216016,-535863011.8216016,-526200893.83750856,-502045598.8772757,-477890303.9170427,-439241831.9806702,-531031952.82955474,-535863011.8216016,-535863011.8216016,-526200893.83750856,-502045598.8772757,-477890303.9170427,-439241831.9806702,-531031952.82955474,-535863011.8216016,-535863011.8216016,-526200893.83750856,-502045598.8772757,-477890303.9170427,-439241831.9806702,-531031952.82955474,-535863011.8216016,-535863011.8216016,-526200893.83750856,-502045598.8772757,-477890303.9170427,-439241831.9806702,-531031952.82955474,-535863011.8216016,-535863011.8216016,-526200893.83750856,-502045598.8772757,-477890303.9170427,-439241831.9806702,-531031952.82955474,-535863011.8216016,-535863011.8216016,-526200893.83750856,-502045598.8772757,-477890303.9170427,-439241831.9806702,-531031952.82955474,-535863011.8216016,-535863011.8216016,-526200893.83750856,-502045598.8772757,-477890303.9170427,-439241831.9806702,-531031952.82955474,-535863011.8216016,-535863011.8216016,-526200893.83750856,-502045598.8772757,-477890303.9170427,-439241831.9806702
loads,services urban decentral heat,-73649558.00132482,-74268080.75318213,-74268080.75318213,-73031035.24946736,-69938421.49018049,-66845807.73089346,-61897625.71603429,-73649558.00132482,-74268080.75318213,-74268080.75318213,-73031035.24946736,-69938421.49018049,-66845807.73089346,-61897625.71603429,-73649558.00132482,-74268080.75318213,-74268080.75318213,-73031035.24946736,-69938421.49018049,-66845807.73089346,-61897625.71603429,-73649558.00132482,-74268080.75318213,-74268080.75318213,-73031035.24946736,-69938421.49018049,-66845807.73089346,-61897625.71603429,-73649558.00132482,-74268080.75318213,-74268080.75318213,-73031035.24946736,-69938421.49018049,-66845807.73089346,-61897625.71603429,-73649558.00132482,-74268080.75318213,-74268080.75318213,-73031035.24946736,-69938421.49018049,-66845807.73089346,-61897625.71603429,-73649558.00132482,-74268080.75318213,-74268080.75318213,-73031035.24946736,-69938421.49018049,-66845807.73089346,-61897625.71603429,-73649558.00132482,-74268080.75318213,-74268080.75318213,-73031035.24946736,-69938421.49018049,-66845807.73089346,-61897625.71603429,-73649558.00132482,-74268080.75318213,-74268080.75318213,-73031035.24946736,-69938421.49018049,-66845807.73089346,-61897625.71603429,-73649558.00132482,-74268080.75318213,-74268080.75318213,-73031035.24946736,-69938421.49018049,-66845807.73089346,-61897625.71603429,-73649558.00132482,-74268080.75318213,-74268080.75318213,-73031035.24946736,-69938421.49018049,-66845807.73089346,-61897625.71603429,-73649558.00132482,-74268080.75318213,-74268080.75318213,-73031035.24946736,-69938421.49018049,-66845807.73089346,-61897625.71603429,-73649558.00132482,-74268080.75318213,-74268080.75318213,-73031035.24946736,-69938421.49018049,-66845807.73089346,-61897625.71603429,-73649558.00132482,-74268080.75318213,-74268080.75318213,-73031035.24946736,-69938421.49018049,-66845807.73089346,-61897625.71603429
loads,shipping oil,-628555432.1489787,-628555432.1489787,-565699888.9340684,-502844345.7191754,-314277716.07448936,-251422172.8595877,,-628555432.1489787,-628555432.1489787,-565699888.9340684,-502844345.7191754,-314277716.07448936,-251422172.8595877,,-628555432.1489787,-628555432.1489787,-565699888.9340684,-502844345.7191754,-314277716.07448936,-251422172.8595877,,-628555432.1489787,-628555432.1489787,-565699888.9340684,-502844345.7191754,-314277716.07448936,-251422172.8595877,,-628555432.1489787,-628555432.1489787,-565699888.9340684,-502844345.7191754,-314277716.07448936,-251422172.8595877,,-628555432.1489787,-628555432.1489787,-565699888.9340684,-502844345.7191754,-314277716.07448936,-251422172.8595877,,-628555432.1489787,-628555432.1489787,-565699888.9340684,-502844345.7191754,-314277716.07448936,-251422172.8595877,,-628555432.1489787,-628555432.1489787,-565699888.9340684,-502844345.7191754,-314277716.07448936,-251422172.8595877,,-628555432.1489787,-628555432.1489787,-565699888.9340684,-502844345.7191754,-314277716.07448936,-251422172.8595877,,-628555432.1489787,-628555432.1489787,-565699888.9340684,-502844345.7191754,-314277716.07448936,-251422172.8595877,,-628555432.1489787,-628555432.1489787,-565699888.9340684,-502844345.7191754,-314277716.07448936,-251422172.8595877,,-628555432.1489787,-628555432.1489787,-565699888.9340684,-502844345.7191754,-314277716.07448936,-251422172.8595877,,-628555432.1489787,-628555432.1489787,-565699888.9340684,-502844345.7191754,-314277716.07448936,-251422172.8595877,,-628555432.1489787,-628555432.1489787,-565699888.9340684,-502844345.7191754,-314277716.07448936,-251422172.8595877,
loads,shipping oil emissions,169709966.68023366,169709966.68023366,152738970.01219392,135767973.34418222,84854983.34011683,67883986.67209111,,169709966.68023366,169709966.68023366,152738970.01219392,135767973.34418222,84854983.34011683,67883986.67209111,,169709966.68023366,169709966.68023366,152738970.01219392,135767973.34418222,84854983.34011683,67883986.67209111,,169709966.68023366,169709966.68023366,152738970.01219392,135767973.34418222,84854983.34011683,67883986.67209111,,169709966.68023366,169709966.68023366,152738970.01219392,135767973.34418222,84854983.34011683,67883986.67209111,,169709966.68023366,169709966.68023366,152738970.01219392,135767973.34418222,84854983.34011683,67883986.67209111,,169709966.68023366,169709966.68023366,152738970.01219392,135767973.34418222,84854983.34011683,67883986.67209111,,169709966.68023366,169709966.68023366,152738970.01219392,135767973.34418222,84854983.34011683,67883986.67209111,,169709966.68023366,169709966.68023366,152738970.01219392,135767973.34418222,84854983.34011683,67883986.67209111,,169709966.68023366,169709966.68023366,152738970.01219392,135767973.34418222,84854983.34011683,67883986.67209111,,169709966.68023366,169709966.68023366,152738970.01219392,135767973.34418222,84854983.34011683,67883986.67209111,,169709966.68023366,169709966.68023366,152738970.01219392,135767973.34418222,84854983.34011683,67883986.67209111,,169709966.68023366,169709966.68023366,152738970.01219392,135767973.34418222,84854983.34011683,67883986.67209111,,169709966.68023366,169709966.68023366,152738970.01219392,135767973.34418222,84854983.34011683,67883986.67209111,
loads,solid biomass for industry,-702379999.9999825,-702379999.9999825,-702379999.9999825,-702379999.9999825,-702379999.9999825,-702379999.9999825,-702379999.9999825,-702379999.9999825,-702379999.9999825,-702379999.9999825,-702379999.9999825,-702379999.9999825,-702379999.9999825,-702379999.9999825,-702379999.9999825,-702379999.9999825,-702379999.9999825,-702379999.9999825,-702379999.9999825,-702379999.9999825,-702379999.9999825,-702379999.9999825,-702379999.9999825,-702379999.9999825,-702379999.9999825,-702379999.9999825,-702379999.9999825,-702379999.9999825,-702379999.9999825,-702379999.9999825,-702379999.9999825,-702379999.9999825,-702379999.9999825,-702379999.9999825,-702379999.9999825,-702379999.9999825,-702379999.9999825,-702379999.9999825,-702379999.9999825,-702379999.9999825,-702379999.9999825,-702379999.9999825,-702379999.9999825,-702379999.9999825,-702379999.9999825,-702379999.9999825,-702379999.9999825,-702379999.9999825,-702379999.9999825,-702379999.9999825,-702379999.9999825,-702379999.9999825,-702379999.9999825,-702379999.9999825,-702379999.9999825,-702379999.9999825,-702379999.9999825,-702379999.9999825,-702379999.9999825,-702379999.9999825,-702379999.9999825,-702379999.9999825,-702379999.9999825,-702379999.9999825,-702379999.9999825,-702379999.9999825,-702379999.9999825,-702379999.9999825,-702379999.9999825,-702379999.9999825,-702379999.9999825,-702379999.9999825,-702379999.9999825,-702379999.9999825,-702379999.9999825,-702379999.9999825,-702379999.9999825,-702379999.9999825,-702379999.9999825,-702379999.9999825,-702379999.9999825,-702379999.9999825,-702379999.9999825,-702379999.9999825,-702379999.9999825,-702379999.9999825,-702379999.9999825,-702379999.9999825,-702379999.9999825,-702379999.9999825,-702379999.9999825,-702379999.9999825,-702379999.9999825,-702379999.9999825,-702379999.9999825,-702379999.9999825,-702379999.9999825,-702379999.9999825
loads,urban central heat,-1507582753.0104604,-1521049169.686958,-1521049169.686958,-1494116336.3339603,-1426784252.951466,-1359452169.5689723,-1251720836.1569827,-1507582753.0104604,-1521049169.686958,-1521049169.686958,-1494116336.3339603,-1426784252.951466,-1359452169.5689723,-1251720836.1569827,-1507582753.0104604,-1521049169.686958,-1521049169.686958,-1494116336.3339603,-1426784252.951466,-1359452169.5689723,-1251720836.1569827,-1507582753.0104604,-1521049169.686958,-1521049169.686958,-1494116336.3339603,-1426784252.951466,-1359452169.5689723,-1251720836.1569827,-1507582753.0104604,-1521049169.686958,-1521049169.686958,-1494116336.3339603,-1426784252.951466,-1359452169.5689723,-1251720836.1569827,-1507582753.0104604,-1521049169.686958,-1521049169.686958,-1494116336.3339603,-1426784252.951466,-1359452169.5689723,-1251720836.1569827,-1507582753.0104604,-1521049169.686958,-1521049169.686958,-1494116336.3339603,-1426784252.951466,-1359452169.5689723,-1251720836.1569827,-1507582753.0104604,-1521049169.686958,-1521049169.686958,-1494116336.3339603,-1426784252.951466,-1359452169.5689723,-1251720836.1569827,-1507582753.0104604,-1521049169.686958,-1521049169.686958,-1494116336.3339603,-1426784252.951466,-1359452169.5689723,-1251720836.1569827,-1507582753.0104604,-1521049169.686958,-1521049169.686958,-1494116336.3339603,-1426784252.951466,-1359452169.5689723,-1251720836.1569827,-1507582753.0104604,-1521049169.686958,-1521049169.686958,-1494116336.3339603,-1426784252.951466,-1359452169.5689723,-1251720836.1569827,-1507582753.0104604,-1521049169.686958,-1521049169.686958,-1494116336.3339603,-1426784252.951466,-1359452169.5689723,-1251720836.1569827,-1507582753.0104604,-1521049169.686958,-1521049169.686958,-1494116336.3339603,-1426784252.951466,-1359452169.5689723,-1251720836.1569827,-1507582753.0104604,-1521049169.686958,-1521049169.686958,-1494116336.3339603,-1426784252.951466,-1359452169.5689723,-1251720836.1569827
storage_units,PHS,-1758774.3215939587,-15365781.923690237,-20637876.140748333,-18193568.39741365,-14214164.531447979,-14823963.064200703,-13458556.868513556,-1758638.5934467916,-1469476.000117574,-8117797.281053201,-14405193.902166734,-16759869.927172504,-17757528.93154128,-16769833.665481476,-7338466.762250015,-18147203.315442324,-20984331.220898896,-18257605.606687415,-14324046.7595292,-15447687.200579658,-13160767.000154303,-7338665.553578467,-16510741.774945674,-19368676.258761715,-17142472.942393936,-17434151.726032626,-16720816.802735947,-16706267.134622956,-7268822.208913514,-18209262.667071197,-20979202.317642257,-18256459.008703228,-14322790.964428343,-15442096.914398773,-13164862.372024788,-7268796.175861765,-16977105.661995787,-19197222.684482973,-18631595.933244444,-17373348.15001619,-16976786.29098307,-16764388.304049315,-7220112.749401681,-18256058.812933426,-20979719.05160126,-18253051.46659014,-14323316.964543823,-15442376.53198205,-13164899.914774628,-7220113.580159804,-17129361.88959649,-19037138.84886986,-18456571.695096813,-17275902.277823754,-17056852.513766013,-16733659.57986911,-7156905.068958036,-18198343.12855909,-20974685.774048045,-18244533.44431577,-14382992.699758023,-15473378.88678586,-13358273.046591017,-7156393.477240565,-14935887.91463754,-18216766.539145734,-17911630.52696476,-17297178.28612945,-17021138.605713643,-16763208.336636258,-18022666.299343638,-18213480.86310219,-21057868.44604885,-18241931.852645922,-14482418.49186876,-15654923.300298387,-13692454.7572986,-18022557.599312,-18291228.716151208,-19050238.292087745,-18627674.562492214,-17352684.327853784,-17158855.826641537,-16622447.69570576,-18950373.09867136,-18207709.086723413,-21089854.66842716,-18280319.774172243,-14540506.735089885,-15664167.620415265,-14395480.757531377,-18950496.276400674,-18207711.969693374,-19126497.791762594,-18503748.9431215,-17720915.22305925,-17113511.010439593,-16648325.730383134
storage_units,hydro,348204488.11557525,348204593.9625935,348204679.79207176,348204701.8093854,348204734.7584254,348204734.86349505,348204737.17185855,348204548.72062707,348204533.2149436,348204368.19828194,348204682.23444474,348204690.23199725,348204690.1232383,348204681.15702635,348204628.77715826,348204653.9836098,348204634.39149576,348204711.9805065,348204732.33961266,348204740.71649486,348204745.94336075,348204523.6745309,348204654.2282356,348204629.7884244,348204687.2060976,348204695.61198634,348204704.32972366,348204646.5840052,348204638.6252531,348204304.07293236,348204702.1884287,348204702.88843364,348204735.52315867,348204744.3309442,348204743.3064413,348204610.78283185,348204641.8623423,348204612.0044466,348204675.2366607,348204655.4620459,348204722.1017472,348204680.27053785,348204564.93697506,348204624.4476461,348204678.0204652,348204704.1169492,348204720.6380939,348204734.03910494,348204753.0903399,348204513.587288,348204641.03729534,348204625.5849082,348204691.7275481,348204668.83863753,348204697.6032559,348204658.9985889,348204580.2623806,348204624.53056145,348204702.5021909,348204669.95405334,348204737.70588034,348204742.93624616,348204744.5290591,348204655.8895513,348204639.4019528,348204690.55022925,348204705.48157907,348204666.47325134,348204715.55468714,348204682.3932606,348204627.7755946,348202964.91934896,348204657.21529275,348204699.82590556,348204734.63675606,348204737.1785183,348204727.592837,348204626.5051233,348204600.4195815,348204567.49841315,348204714.39427364,348204694.12706226,348204714.1679233,348204694.3280681,348204598.7198522,348204672.30561167,348204687.170423,348204692.1564147,348204733.23380244,348204745.13911664,348204733.7816776,348204623.9659023,348204660.754532,348204614.5283977,348204689.4242053,348204720.87851274,348204715.15041196,348204701.2840409
stores,H2,4.440892098500626e-16,6.058574475442668e-11,6.372313781245059e-10,2.4972858394048392e-08,2.8103417272148934e-08,1.386931082426792e-08,-1.0575149575909465e-08,-5.204170427930421e-17,3.173654741783771e-11,3.1288985291588745e-11,1.608904502681252e-10,4.426492053108411e-09,-1.4308614253513707e-08,-5.290116786467458e-08,1.1102230246251565e-16,-5.043813110228168e-10,-7.140432089873527e-08,5.5837028884245243e-08,-2.918512713705884e-08,-2.073752740491472e-09,-8.402281457728887e-09,-2.2898349882893854e-16,2.2409908130571754e-11,-1.1930877986954247e-09,-8.547827601984581e-10,-2.2746514533045215e-09,-1.2127921177312179e-08,4.537033749998226e-08,-8.326672684688674e-17,-1.511414951527179e-11,9.808166250751052e-09,-9.816900326409944e-08,1.4763294845844023e-08,3.245627780662334e-08,-1.6396398977262805e-08,2.7755575615628914e-16,-2.6642890151029608e-11,1.4023033585025546e-09,-6.006037264749686e-10,-1.1176163560583374e-08,7.12042366214638e-09,-7.022486493615115e-08,-8.326672684688674e-17,2.486310168164918e-10,4.102082423566855e-08,-6.888360157275564e-08,-1.2692973348706234e-08,-5.692986143352591e-08,2.6706743447188182e-09,3.469446951953614e-18,-1.7399517417138188e-10,-8.586806890531484e-10,8.160581585481275e-10,-3.92790853315228e-09,-1.801893154650125e-08,-7.616448267303705e-08,-1.3357370765021415e-16,-7.058809786686382e-11,2.8111168969328047e-08,-6.133288693588312e-08,3.570380269560247e-08,2.919325041211493e-08,-1.4912300838609838e-09,1.5265566588595902e-16,1.4236654910515512e-10,4.1357219237800336e-09,-2.694637671850353e-09,9.726427925224601e-09,5.6866798422983145e-09,3.633849966983363e-08,-1.618497003086361e-15,2.1491117219163414e-10,-2.0667973296348285e-08,2.4357291235170553e-08,-3.5607750467799015e-09,-3.8139251317998064e-08,-6.303927896182671e-10,-4.827735433643454e-15,9.153179603149653e-11,-2.944928884085485e-10,-2.1132855838532083e-10,5.451605479545041e-09,-1.1801269822475646e-09,1.2972321874679671e-08,-1.0145659486149317e-11,1.158125904204832e-10,4.4522777871273435e-08,6.323357030525723e-08,-5.7913905196233656e-08,-4.9879232309692385e-09,-5.590550044166226e-09,4.795955299563559e-13,-1.4627045841902886e-10,-1.3412097474296836e-09,7.578816437273095e-10,1.0434949376803004e-08,-1.3771432777129333e-08,-3.076835529761124e-08
