cluster,,,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m
links,marginal,urban central gas boiler,12807461.31317955,23763872.40839796,7012394.346544874,7392992.765544143,8180480.620824489,6307487.818145906,974046.9684261997,12809884.088319745,26342233.55767793,34098253.551363885,41102056.860491894,46564970.76528801,39307299.23885092,1525536.4638923947,11042340.210223682,17106259.793010797,5333830.654423448,5741574.986685671,5968886.717595356,4811211.00289735,790237.5149131967,11040528.072031206,20682142.14594591,28842692.804660037,35658888.64079081,38108671.50102565,39880233.95600862,1457561.106674808,11032853.593202781,17330725.029050946,5318101.921071181,5819840.167966115,6025259.190313962,4885458.568832581,788381.6778282213,11033105.624616982,20906740.545551397,28216862.396183085,34253815.24622833,37319624.28935366,40119476.37600927,1334418.2069183567,11024681.75609204,17031045.544859596,5235836.562395509,5707596.570731096,5976151.13713409,4832354.851290033,792186.4063692604,11019027.459794931,20723731.744305667,27743783.624629986,33430010.223547835,36498246.382627964,39454273.68277941,1314362.5166013434,10986679.119078089,16911353.588605568,5220886.118480676,5645644.756108194,5929435.832387922,4743583.006355467,779984.986322546,10982573.32619166,20879261.156914223,27654100.242585246,33442118.285186205,36696967.28494326,39549897.630587205,1368568.8100991861,8927730.410522485,17571914.77490881,5061655.014887354,5461852.481051907,5802435.877984355,4571273.435260211,838547.3088154299,8925895.345212622,18023678.110351756,24621721.64673882,29423309.061956394,33350917.40657144,36635595.39364096,1707655.7438863106,8054436.346701534,16534861.528742544,4833933.891515576,5235066.170691082,5603304.467707199,4303328.989683082,952028.6737138252,8054761.2539480105,16534741.001145894,22445434.50409674,27224484.73105918,31330830.877976336,35288797.673425816,1931740.3796476263
links,marginal,urban central oil boiler,16236.24879680408,15466.274995135545,2.8599168791151204,2.4322506317902675,1082.9483332562286,,,16242.283731211655,34391.09959099439,25160.002360586226,5299.2649817470365,1208.4656729981548,,,22772.98420085081,10836.873349035399,27.464055308521235,17.958731708189248,2042.4020124806786,,,22768.58682476629,31294.01264596854,27372.009379911917,12628.273352944796,1728.7717379745661,,,23725.688276766752,11270.639054082842,24.785995158404212,18.769315423851474,2034.24608843453,,,23726.377737132018,31273.06245690214,27526.12107800871,12740.212067211454,1713.2138483308572,,,24625.14606557922,10845.091054723373,25.63694461172814,18.517247437313266,1947.002244895197,,,24585.71010445028,29950.95739245443,27775.173319936155,12378.39566289132,1617.3022487727567,,,23133.984099562596,11213.107701903575,24.003019761570346,20.226753314115662,1817.4402445901355,,,23099.128634212837,30179.6681322488,27369.86947209901,12347.224171990778,1628.3850132293019,,,44096.6919749328,43049.96291869926,27.188977605161064,19.300723032452115,4408.403965247883,,,44074.46210662318,62932.43846244869,42267.08139719829,17036.66136929716,2245.6709411162337,,,57798.611237135236,72929.34206443052,25.656430877743666,18.880755629608636,4762.274818076636,,,57805.99040910437,72928.31713013709,42226.11772755467,16149.706198493303,2348.563007306879,,
links,marginal,urban central resistive heater,139592.89777621327,608036.6199540015,2179020.8193218615,3295340.5638754354,3360582.175830187,3992114.803971455,2141706.376088419,139599.26856580641,207560.62721044818,331973.62474009837,842192.4628789076,858367.4501727009,725747.4659847784,1865599.9803299948,174127.92421372293,953074.1953576672,2370523.9603703395,3435037.5512644094,3511527.0636489727,3717694.702516776,3205883.2373628644,174131.87723322643,759917.543101341,1320167.369831695,1388749.1723487442,1463301.9429631077,952264.6956047973,1868133.823078273,173912.68244156378,973305.7004861584,2405047.4542813213,3467059.9112667735,3544994.8545484943,3736747.2029258576,3230829.879998219,173920.82717172935,749834.6377732782,1281046.089977599,1381577.8863770796,1401605.8342377332,913518.4835393988,1896127.7455336202,174457.45862750272,953705.6722981187,2386616.680713095,3455242.206513706,3519959.7616910483,3715761.1814239603,3236841.5270473086,174434.55408732768,544399.5105136264,1129764.4521257982,1337667.0420823046,1378632.0578119694,918327.3846241962,1961153.8155188302,245985.45980234168,1103429.545155065,2467522.880976893,3493775.48679108,3525329.8575981744,3414106.3702200693,3042809.4965190557,245940.71713368237,700798.4845124949,1312098.579449513,1567457.4667981905,1622700.745989476,868856.1368814509,1866400.18382647,587427.5950843643,1409300.022287661,2767651.962053284,3943510.65763259,3824728.1633272525,3213310.2449739696,1692679.3214996539,587397.509028931,1319533.4453677689,1792228.3995408732,2147011.562478352,2429516.2769168695,1052158.720034725,1930209.5931680193,824983.9384439498,1558727.9729646724,3094278.304449342,4262471.930634023,4046046.7588026915,2936969.12303776,1651493.2003599394,825026.7422255634,1558739.0669040966,2173776.1038249037,2552306.7977250526,2870627.3321983037,759754.6761388358,1852627.8640304485
links,marginal,urban central solid biomass CHP,2452.2566047924133,179123664.42626023,58686996.04051009,50568846.10993687,48032388.589036204,53858209.44813304,78027459.34329462,2418.515845541351,1734.0957378004182,3635.9070784943256,1483.6545838911345,3047.462121736794,425866816.59094346,132125043.14219378,23143805.832836833,921904326.4022564,273801070.0597949,238333341.42951337,233776871.67461935,270537705.29172844,269868733.8848671,23147465.48086291,308684232.5428552,341075668.4575502,343970331.8545916,341124617.2738242,328514169.0250246,90000470.79495496,23274772.555782624,924860386.9462731,274909583.4737684,239720035.83573183,234889973.95231584,271860117.2604061,271228191.2831234,23275293.50958763,317804809.3140056,487046176.62361884,493166064.6903804,484029960.0736766,472936033.02511275,128467898.93939133,23632389.25382216,928677450.2463698,276226654.4277728,240768191.57836437,235812303.59080204,273115002.0945992,272913123.14543784,23624169.49406609,325377319.9135611,555226883.2391489,563356948.5911207,552549449.9764521,545363720.0881695,147580432.6430864,34596644.09658218,946906941.0962396,280819772.53990954,245488683.84137547,240227957.81572673,278223415.4806566,280001618.7484433,34611851.512367584,290078615.86590415,535603671.3053353,542332506.226385,530788682.3861978,524203957.43704784,139387381.3880145,909333354.5988733,1048281127.4928877,301874485.6821779,268345828.33939555,264591518.1466167,306841965.8284809,247950417.35796866,909300186.381802,1004224943.7206465,1003501303.306132,1010557586.8051171,972410272.9087503,1000367398.2865341,35222208.12702714,1043704252.7733743,1049283412.2639219,308593388.82706183,276490894.7237851,272678511.0532384,313206046.2291359,251541420.0152394,1043704512.9231566,1049283309.058259,1054897889.4332396,1057946042.1225536,1015499795.2183623,1038416861.2942102,351.54894224253144
links,marginal,urban central solid biomass CHP CC,1132.4080761135012,18983.629002551632,834881433.1064793,847651366.4253703,854836536.2070848,854020954.7484466,834575450.3997581,1126.2884169224885,1309.2922106636972,2484.6855465517556,837.5546300652487,7589.2214664888925,287412632.76352984,776539723.8078437,822.3114269287599,2365.5058202741657,622103689.859137,661854773.5752975,671231197.2357551,639661209.440797,645142490.6052269,1540.6792806937663,921.5657768042213,1131.873543178635,557.7585408156202,2063.349678572643,177218497.3111144,819030104.1450281,789.5122964543446,14974.894717503008,621052179.9894326,660511772.660931,670114576.4812844,638335604.1773387,643709602.5204664,990.4894319651803,1119.127460878707,1402.7818323158267,887.6702804579218,2454.1384794097485,92900503.39431638,780613801.7599884,1255.2434152604303,2911.866118724312,619752196.3022352,659516493.7446942,669256783.3894895,637163269.1730794,642198317.2826711,1497.5832750601853,1142.4136369375396,1213.943673790026,536.8753255605327,1392.8305405686244,74615266.75096765,761564467.2657926,1715.5968467373993,2511.8855289009052,615209863.2332188,654987075.4956876,664892482.4198608,632127755.8048261,635187318.5647427,662.5441695311548,1172.429831706599,633.5901423667481,365.15043859165735,1406.8769226262878,82081209.1666989,769600680.1948078,1016.2436187245331,24060.959430578427,595570550.5439088,633436321.4692498,641911820.6142148,604993673.4868449,664002745.5293459,1158.2033837100257,1652.6642879725637,1676.5020343625015,312.9702727851757,539.2065697031156,6757.939853886139,872662632.6030291,1081.1116793878577,571.6074389032507,589253331.532035,625599075.9789597,634097271.7815297,598876842.6896,659213303.719447,836.7403327499358,677.1115687347608,1329.3792730534674,540.81900551209,233.5199568977644,2514.3428378732265,907335925.8624871
links,marginal,urban central water tanks charger,16824.20355041217,47570.4644546456,661007.4100710594,404965.71280805196,381926.1857700472,462287.4769722567,526990.6989430946,16817.139996350015,20594.513422282573,32508.25600460743,79269.14886977356,260804.7742192506,348238.2102263514,483977.5533749942,33296.90756509955,91316.26338980887,526854.199443363,391510.92616337695,357903.4824017632,430583.11272139027,474012.57035710214,33313.68924076405,39910.524848560446,51848.717017536066,43685.441914979965,53700.89594972752,201048.34188613103,484593.5668077257,34237.18649807004,90989.9083151369,527142.1736910266,391857.37661956483,357893.5447202145,429665.54320299154,475271.52273234393,34248.19306712841,43629.8765938909,58432.26353420434,54714.29036462091,56811.41014266781,184871.39100397815,467635.08839691035,35959.460899495265,95532.86209952839,527122.3972462668,392918.6932200863,358043.9114320384,428316.34246959875,475995.14469079254,35973.92141972051,43512.732792428396,59715.22507810075,59461.99217940659,58851.70590310132,191122.0469490493,465148.93323713564,44560.10991088712,96891.97674580009,530145.0360957303,395999.2045258861,363159.1889668096,428772.4921869262,494710.39180414286,44524.969044097095,45196.94804200251,61162.83987073427,57652.991933995276,57563.27068782852,184014.67604701585,466928.9312884125,101830.1096536491,121306.64237849558,537891.4912907364,402069.64293622837,367226.63836110383,409860.66355987196,572932.7771974108,101817.79114235152,136424.51729689824,177687.6138475039,193954.36710690978,142440.59786302657,272824.1999700398,481315.0932632626,174516.25203160016,153286.48986606917,546978.352194476,411395.59382209723,372025.3890754934,408468.89753559855,599975.9711247141,174502.56902170894,153267.0650250889,185124.29632090786,189548.16754147498,194618.02946153717,153313.19256006356,482413.21648434235
links,marginal,urban central water tanks discharger,13290.763681107377,40067.852735384215,553293.2909058753,342757.2409262884,324005.40320724685,393039.8445317346,448827.04430180695,13285.763379223199,17408.00205737141,27377.943015570458,66715.62746065506,221998.74006724005,295553.1073046341,408588.5812692055,26794.608037656202,77410.30265096483,442124.0189902917,330723.95283866953,303034.92036100547,366038.18126660347,404092.72480904433,26807.700403132578,33792.14137411471,43321.85205981304,36378.9543537014,45005.30582044881,168946.9064377989,408274.7123184985,27517.09031929088,77118.81832017357,442375.43329731066,331007.01079344016,303014.48425102304,365251.1423617058,405132.52480625256,27526.510197493237,36848.75880078197,49013.816787434014,45720.51782223674,47869.47041104167,155362.75552309657,394172.4262222017,28808.94791017817,80981.67206126492,442369.95347475493,331885.3054499837,303112.1492597802,364114.5193253415,405732.7393289356,28820.609974003186,36742.434967393994,50184.63958280431,49945.561128431706,49705.40801158063,160682.06937423983,392142.74448500236,35271.21781212744,82163.35110854401,444761.3467083111,334464.9623714322,307407.77047800604,364422.6942659644,422067.96485210327,35245.302128775504,38202.26047080842,51393.859737985185,48395.75299669602,48663.60676025916,154779.21001626295,393701.41735151515,81670.93832234808,102973.77790596528,450566.17419914267,339279.77857939573,310447.77158853936,347778.1617804615,487770.3648594143,81661.68527678307,116471.21220155437,150588.38337894148,164882.56631502314,120028.13834685924,229284.44372234377,405220.0887705984,142413.88629141287,130471.6312600251,458445.07708785357,347154.7629599238,314449.84992019524,346692.1868955267,510517.04405881645,142402.6541560568,130455.59600800196,156941.9476901423,161580.9559693782,165381.51305658845,129621.62233997176,406349.1712707244
storage_units,capital,PHS,8769210977.417522,8769210977.417522,8769210977.417522,8769210977.417522,8769210977.417522,8769210977.417522,8769210977.417522,8769210977.417522,8769210977.417522,8769210977.417522,8769210977.417522,8769210977.417522,8769210977.417522,8769210977.417522,8769210977.417522,8769210977.417522,8769210977.417522,8769210977.417522,8769210977.417522,8769210977.417522,8769210977.417522,8769210977.417522,8769210977.417522,8769210977.417522,8769210977.417522,8769210977.417522,8769210977.417522,8769210977.417522,8769210977.417522,8769210977.417522,8769210977.417522,8769210977.417522,8769210977.417522,8769210977.417522,8769210977.417522,8769210977.417522,8769210977.417522,8769210977.417522,8769210977.417522,8769210977.417522,8769210977.417522,8769210977.417522,8769210977.417522,8769210977.417522,8769210977.417522,8769210977.417522,8769210977.417522,8769210977.417522,8769210977.417522,8769210977.417522,8769210977.417522,8769210977.417522,8769210977.417522,8769210977.417522,8769210977.417522,8769210977.417522,8769210977.417522,8769210977.417522,8769210977.417522,8769210977.417522,8769210977.417522,8769210977.417522,8769210977.417522,8769210977.417522,8769210977.417522,8769210977.417522,8769210977.417522,8769210977.417522,8769210977.417522,8769210977.417522,8769210977.417522,8769210977.417522,8769210977.417522,8769210977.417522,8769210977.417522,8769210977.417522,8769210977.417522,8769210977.417522,8769210977.417522,8769210977.417522,8769210977.417522,8769210977.417522,8769210977.417522,8769210977.417522,8769210977.417522,8769210977.417522,8769210977.417522,8769210977.417522,8769210977.417522,8769210977.417522,8769210977.417522,8769210977.417522,8769210977.417522,8769210977.417522,8769210977.417522,8769210977.417522,8769210977.417522,8769210977.417522
storage_units,capital,hydro,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
storage_units,marginal,PHS,52125.719729220626,476181.3196244491,642512.019786756,566017.7857559279,442943.6000193707,462264.4307502175,417563.22325369477,52127.811068124436,44029.694792836875,254155.46240666986,449048.19829169626,521993.9506387712,552164.7547940646,521796.5638753921,228624.1858597437,562741.3836492586,653347.6842941518,568227.3919959638,446361.52650582703,481340.85955420986,408229.4148253555,228624.69132362332,514428.91336070094,603712.4399373295,534402.9685776687,543754.533260693,520659.7182064173,520516.45480285026,226436.7048620447,564909.1915238346,653215.2944541752,568192.537195794,446325.6556222923,481178.72388575354,408348.7863858642,226431.9875695158,528827.1697109642,597793.1344172922,580519.1131157643,541864.6821963774,529062.2726206456,522257.63152851537,224886.6547789376,566276.9349579406,653200.8755884547,568089.5720930722,446338.30032797076,481191.27167305583,408345.65974964126,224855.34951319196,533837.7081681115,592874.8993025534,574798.3319958141,538912.2349676256,531413.7680390918,521259.46476873657,221209.56500673085,564595.7635200936,653084.4684641917,567812.4316546682,448174.3992090761,482149.9375875275,414326.1881430495,221166.56110807633,465883.3469534163,567392.8089130741,557920.5735268395,539531.2643070079,530330.6361846053,522169.8385337496,557033.1080568586,565501.524655295,655538.4962420339,567763.5093444709,451381.0084676695,487759.4943346226,425327.44009865087,556987.213414227,568286.5116937907,592865.884907362,579991.4381434955,540736.7502100038,534611.1114143125,517825.18555197737,585324.590668043,564810.790258014,656567.7381064207,568933.2095194072,453209.9185305102,488094.833264592,447370.95523699315,585325.1029299467,564806.6693418247,594851.5360923746,575019.6028328361,551638.8912464825,533210.5886380477,518522.0433201389
storage_units,marginal,hydro,3408401.889459012,3408402.927146163,3408403.7764993133,3408403.9900493673,3408404.323203785,3408404.3264654777,3408404.3492406295,3408402.4872815236,3408402.3385146814,3408400.7175577777,3408403.8046955015,3408403.8869452546,3408403.8860047297,3408403.783935525,3408403.282798123,3408403.476454507,3408403.311050103,3408404.090969853,3408404.2996049696,3408404.3839882906,3408404.4355095136,3408402.246121306,3408403.533063014,3408403.2690482447,3408403.843121107,3408403.9402243164,3408404.0276861195,3408403.447519999,3408403.3783222754,3408399.9115293897,3408403.9833078124,3408404.0011058045,3408404.331413296,3408404.419688205,3408404.4096433357,3408403.1046269396,3408403.4119947334,3408403.0907843816,3408403.7317624027,3408403.5444638473,3408404.2015095265,3408403.7830701247,3408402.651107921,3408403.178854879,3408403.744008626,3408404.0132919345,3408404.183871996,3408404.318371776,3408404.5056975107,3408402.1455372544,3408403.4035881623,3408403.22138475,3408403.8931860174,3408403.675870601,3408403.960059315,3408403.5711872648,3408402.802891124,3408403.198925646,3408403.9830929963,3408403.67762554,3408404.352902451,3408404.405971347,3408404.4217752027,3408403.5486237244,3408403.385649225,3408403.8788569137,3408404.0283450875,3408403.6531341337,3408404.1372050876,3408403.8011866985,3408403.2715208586,3408386.4229951915,3408403.5356962215,3408403.97139546,3408404.3221113593,3408404.3491196358,3408404.255416639,3408403.2582670315,3408402.99607857,3408402.650984276,3408404.1171154156,3408403.926088284,3408404.1238981313,3408403.9244963587,3408402.9468104793,3408403.690715086,3408403.8403805625,3408403.898357646,3408404.3083851105,3408404.427625389,3408404.3165146844,3408403.196550553,3408403.576056754,3408403.129425603,3408403.8731155535,3408404.189681074,3408404.132812784,3408403.987875566
stores,capital,H2,54411.73229715478,25825407.393479917,5172553288.663502,7397308719.484353,6260405146.46535,2938037736.5487394,1193975015.8274162,28539.873149373103,29386228.78647487,52319061.30142103,93670676.3317316,522793272.69930065,732239501.810114,5080414885.9161625,9877.323283520638,99235792.5194029,5243108631.963464,7537502444.670194,6279988878.772799,3070537178.7505493,1231462573.3499906,20421.975639039298,47457401.3218238,194384550.61001563,395406448.12114847,876622446.0783662,1138940831.4894195,5076392180.774071,7678.947139318272,98467408.25728722,5241603426.194872,7536784512.268385,6282882460.112386,3070759918.912918,1231881286.267639,11996.373602132664,46900528.16559296,222271149.69433194,443714464.7457329,899061814.9320232,1143346795.4948745,5067301459.077106,9753.35733548163,95968594.3068784,5237877915.971032,7534189193.550692,6283554286.146998,3070006263.9309464,1232735499.0391374,18325.359803331183,47957351.583124846,233037868.20533928,440228407.7437858,876953803.3342898,1121597083.9612234,5055429154.037606,20394.472256402598,93051845.82088268,5248574233.785431,7534087530.844237,6275404588.90176,3063227551.8188753,1218484070.1902637,6448.982812164098,47836789.520757556,234686831.630599,435523768.5625573,888764892.3570979,1134782674.4430568,5058934196.08895,14825.00778681281,81405497.5316085,5293940204.03409,7559436894.851077,6257839769.75405,3050379395.8100777,1265886134.5700457,12095.677157347835,60141297.79875827,203586953.86384568,412326040.1832244,738370772.0776061,968629809.6649829,5148642430.053462,1779274.0876646654,75291996.46113506,5298341133.32531,7571376839.952759,6259954464.818178,3066136921.054208,1330974258.4878652,1770612.4905746845,75293735.52215336,208720425.5134416,410361639.8605379,722652839.8082937,941446312.8614277,5178858852.127732
stores,capital,Li ion,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0
stores,capital,battery,38569.38305459554,27987.77054623047,4855276184.388435,6374354193.512611,7309928716.365718,7336387907.070934,7449399566.929295,34113.90599735872,17384.034057665176,258077.32206954257,9678697.583491907,1014990538.0941409,2525478804.8736925,5586172685.910618,12670.533910501495,6971.163047735475,5086640814.626243,6622263304.577599,7465864506.454347,7465885174.851962,7638527074.351595,25421.34919163866,8311.46268223823,541337136.4789499,923969163.4990054,2775650655.872563,3257360139.625207,5927794849.793587,10120.190336351723,67169.7509747656,5087317323.831076,6623666975.252859,7465683564.339536,7465666206.498308,7638861157.75171,14860.221154624518,11197.124295023134,849714921.0479474,1481223966.524002,2606899192.9819613,3019784841.308524,6050226422.638682,13699.459988652889,11303.203884975866,5089336951.503096,6627463141.415453,7466517570.14352,7466506348.92443,7639911024.918215,25899.73604106012,12904.169003519017,906336039.5791473,1533043233.5144618,2543862907.154165,2838329294.623268,6049097944.758911,28100.496890928836,12783.370077179525,5093202698.096743,6647364528.449755,7476291818.503238,7476279462.298057,7695196560.742168,9669.575705177522,10009.15473719917,894936836.5726901,1516487593.2248065,2534142422.3248677,2803494838.2486343,6026108974.258974,69264.85002826236,257332.2492595986,5118280558.990018,6676780501.970656,7500641113.655062,7500631211.284102,8003844711.540808,52336.39136600433,28670.955793231875,888484163.1752621,1474272889.3846197,2239655808.9924994,2577307725.7494545,6023008485.438539,9814496.792901482,9811942.746253092,5110628744.944415,6622482645.882833,7475908233.623953,7468032031.433871,8174970025.58166,9814053.712345881,9815967.092843989,777220818.1914426,1312448456.406138,2096385684.9359431,2374479218.0516057,6021374075.033822
stores,capital,biogas,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
stores,capital,co2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
stores,capital,co2 stored,3102.875994242597,3136398939.889167,3999999979.7914543,3999999996.577184,3999999999.7561464,3999999999.772234,3999999999.998728,2960.3813397995455,3385.0955394298026,10647.199689642428,4608.584610879913,3233851780.7175016,3999999887.903352,3999999972.8938284,1504.1627015459326,9293.813794970958,3999999934.0236597,3999999997.6591425,3999999993.4087462,3999999994.489954,3999999998.083809,2899.145393835348,367.1451633332947,579.6480524332399,3899.6142825798406,401177639.6742637,3999999588.431561,3999999952.217432,697.2267702004287,76472.63965637374,3999999996.793449,3999999987.48911,3999999993.736897,3999999999.754798,3999999997.3643293,1051.654158633291,615.1741314751641,1105.7168041431316,1031.8000659051113,14990.888599549966,3999999810.5301123,3999999955.8893337,777.6121655534478,12323.099078369021,3999999989.2462273,3999999998.480263,3999999985.77714,3999999996.1969304,3999999999.7862935,1034.37496805998,512.2004802258315,655.8953554261508,278.33537939610284,9918.199015567598,3999999571.5099974,3999999985.473529,1168.3276619306503,10415.70105299018,3999999992.2386556,3999999996.1713214,3999999994.357736,3999999998.921371,3999999993.2893305,305.09019419962294,622.7720223090661,454.09742731751453,232.79793555268384,9025.672265549474,3999999805.192395,3999999961.1242433,615.5298210625997,99190.63513521617,3999999978.0858116,3999999992.1614447,3999999994.6321974,3999999999.2264137,3999999989.5124,591.4810571964791,994.1588107273681,2700.2951948421764,130.01173874203968,1593.4829063299076,3999999808.263733,3999999971.2121973,859.0413338479605,401.0761054974482,3999999964.3040457,3999999995.9197702,3999999999.04801,3999999997.388172,3999999988.637324,593.5631789167022,293.4091228120453,750.9928619378438,535.8754157379083,156.995761074519,3999999891.080537,3999999990.3516417
stores,capital,coal,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
stores,capital,gas,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
stores,capital,home battery,67469.50596284038,28175.03120345243,347092.2266869885,10006863.584425136,31195812.422193695,31190751.701073755,31191117.405158985,60682.92486281718,22235.44410109742,63442.654310477184,11894.821630125347,3292501.2105223467,3607834.305120277,3619122.1306768088,19649.152426785255,9412.775672994007,2342383.7525823503,18697103.8759759,18689086.002648667,18683254.092084255,18682839.299336854,38248.28139794483,10013.738212480937,26193.337543792175,12167.945149001425,6659819.356947383,6652230.66147182,6675045.107409333,15755.801535926066,80842.99673745467,2270673.522228033,18669213.950366102,18668714.173679642,18659069.33857175,18659683.185257886,22634.44389821815,15046.338452498228,26885.65475011165,25420.11414812428,7402134.460679164,7392724.964179429,7404124.4274439495,22259.318448667113,14542.664073742937,2191046.555472144,18555053.68900882,18548727.118443538,18540710.186328277,18539131.55321368,39138.94918816179,15954.262782699414,15278.348090774925,13273.228760659982,7459300.704931805,7460374.7976457225,7469206.264928859,40987.73614456432,15433.621816230725,2163830.240896248,17846409.57179602,17829144.74690046,17823937.54678012,17824167.89844744,14411.829615124923,13029.869765958869,11076.252168007859,8418.33282033697,7471479.86035263,7460890.792935507,7469280.867519993,32388.54275859347,335758.287998068,2070045.0129851468,17134879.38258372,18180719.926067512,18177272.343067527,18177795.034105398,26275.414108705198,39192.59680880282,53979.39586819353,5641.934654219207,7548300.629568187,7545840.764193321,7550903.447733019,28364.357168446237,9536.213362300752,1716792.6176447896,18809416.878524795,18800031.625780385,18796096.747522883,18798750.176296093,23131.254307691295,10055.063228215462,36478.12994228505,129979.80665958082,7636630.869802702,7636782.476518478,7641599.887987971
