cluster,,,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m
residential rural water tanks,links,residential rural water tanks discharger0,-2.8149356169467583,-84.44712550839719,-631.900441200911,-58.27355081530646,-12.816119908017745,-2.7993914972993497,-1.458050872757338,-3.091228302324991,-1.5948982553896551,-26.577476941583846,-28.90562775319828,-25.573114942064116,-36.04332421145417,-74.08726977858241,-18.095586029501902,-794.5201281567281,-718.3550079712801,-71.90676585125665,-15.78919994160212,-2.8815812469827184,-0.9992278786106318,-26.49738808933659,-18.984608168937413,-37.234303198370284,-243.8836921463028,-45.27697544640687,-21.12240367672231,-60.38868910585677,-15.008286542915167,-969.5246869317076,-675.4329118311307,-61.998523235825786,-15.356281486712623,-2.8004993677008514,-1.4277992127768624,-18.95951951891105,-20.668681360157404,-749.1327603773861,-372.69058390217725,-79.96049146556375,-23.676743145812704,-51.094858933521536,-21.640610528820606,-805.641093855402,-713.7471283012321,-71.93366466063964,-13.279645445481721,-6.163063935004887,-0.12019252162837314,-23.932436382540665,-30.105112210678865,-749.8010790427371,-431.1217572258902,-106.8889664995394,-40.255513010536426,-44.11603306574094,-46.116465776686574,-797.4429102721199,-648.0910705322925,-86.30103290916199,-12.883763157301273,-2.6145942888996174,-0.9689783963713811,-21.94855570857512,-18.022145013593583,-782.0391257006416,-458.96709563890664,-153.20185874849759,-21.811157106488828,-50.10581995112103,-61.89835726931812,-1501.6542328578714,-715.4773314340214,-76.98415542069026,-9.921707050993389,-3.567841111707456,-1.6336342601451914,-49.977090767199286,-53.176924140223946,-834.4285248730487,-345.15499526890625,-105.98836762316921,-24.140879224035995,-33.699303501734406,-2785.734855160379,-1161.8386904707827,-966.585467360114,-58.64639171538967,-9.086341654948047,-3.655534044621604,-3.520406960842189,-2784.214747495087,-1161.2361372643238,-980.1029310574884,-385.15257112387457,-82.74653981503901,-18.484742140240215,-31.142549642409435
residential rural water tanks,stores,residential rural water tanks,0.41288639421101736,0.13511183109404737,0.07084962726129874,0.056389766558846706,0.027432249980852672,0.008781831284630613,0.009539468377140503,0.3836679344201849,0.14788131318244338,0.3323754846790148,0.051118206619802264,0.04788953481790812,0.039171969534837356,0.06226391153089292,0.12423336607200443,0.040282346807192164,0.15880523684673922,0.05891570172850785,0.020480754768962096,0.006132812910132456,0.003986774532828332,0.24020718994946333,0.05849783891039668,0.09225944125574227,0.047887398782828855,0.052415107274609955,0.02644859147493948,0.06265557049329254,0.10013484785926842,0.3578714508624005,0.027785233063475908,0.042697872878367064,0.027834122833285416,0.004017468955701426,0.005844326182520903,0.14295514510737378,0.0793553585787164,0.10584796209972502,0.07503368652763356,0.06399511864345878,0.02620306734363031,0.0493969962085905,0.14066100717179159,0.06223702827927972,0.0468072773677902,0.06139432513689938,0.032177518273301634,0.008183122766223922,0.00040477490286280475,0.2592008428840508,0.0860801611392041,0.05657313027859227,0.05519679953462832,0.06599079589162847,0.04751854617165529,0.05214555825105291,0.24978206727820407,0.0674651298974878,0.0220941430109478,0.10316304601177573,0.017321568543664043,0.004083355374466261,0.003830426847145678,0.09446178908311402,0.07488467499716425,0.039568345915434476,0.031519872950378516,0.07621985383524332,0.028552189548556046,0.04567082055000494,0.17283700595898044,1.5497833628893383,0.07358965313862087,0.04730738807097025,0.017663883770962664,0.00814029154823602,0.01192128466969254,0.13807805157884492,0.1905907533834493,0.2125607446363954,0.025605394871401163,0.04755358856730021,0.029045280963396494,0.035316118397063063,0.13896627927838684,0.04371893357453317,0.07093560939920121,0.05171186722593776,0.01644474110795332,0.003973308741935947,0.0125963168956426,0.1148313283208066,0.04701768997569003,0.14935561190142188,0.05177634180269642,0.02437831410432603,0.02261212677313232,0.029986562658246806
residential urban decentral heat,generators,residential urban decentral solar thermal,0.08604740801410804,0.03848443885937993,0.02012800572294976,0.01919295775484743,0.006379204107510809,0.0012612817207498942,0.001509895913525368,0.0583862756311537,0.029367015990766784,0.06537920542545136,0.013459032211146046,0.012198668054540677,0.01066534336957271,0.019323427132437534,0.020198494020551624,0.007457731701009449,0.049483610649655486,0.016100605376446038,0.005238559164125564,0.0008085200890592231,0.0007679025832644203,0.0382052487599889,0.009878941804763829,0.017390593350771734,0.011614746826747856,0.012303927266608297,0.005985564648061617,0.02177462023631619,0.016663368537616036,0.07881902381843901,0.007306250967407204,0.012503907227596754,0.006588926293600862,0.0004948799139340521,0.0012514122739601518,0.022870123174027084,0.011823389132801038,0.022948270144252353,0.018876502692051756,0.02271046629046685,0.005461819019426598,0.015137286048640428,0.039185343903222765,0.010918296974522823,0.012126268100169424,0.016139282179424227,0.0067340830810801635,0.0011942649949955545,7.249087439230099e-05,0.039939709714883816,0.015870973469560054,0.00969441094298723,0.01365206398087976,0.019255488866730584,0.012009459983520938,0.01983485760765654,0.060853886145634015,0.011475649801890603,0.0053931316068855945,0.027660333208963994,0.003560329938362663,0.0005321699626398718,0.0008007758327390498,0.015541870222208301,0.011799965360309127,0.008046758407802808,0.0071785461041447155,0.027246352735734718,0.006056416205033727,0.014122722763394897,0.030171761322338644,0.3193846809110385,0.019015242641712126,0.01521148799663195,0.004190846300341353,0.001290848276509796,0.002427046501305525,0.024074710396855117,0.03595642934218164,0.036375095753159364,0.005463976900743484,0.013673088226033003,0.008516766905603977,0.01121200674671729,0.024258391369772998,0.007947524212586751,0.021724829426906355,0.009451105811207837,0.0037799585212572842,0.0005384148542427424,0.002498656659035869,0.019745591613173193,0.008469944755214355,0.022879139020198693,0.012052272323031259,0.007130993073873005,0.004206332549027311,0.01100621820868879
residential urban decentral heat,links,residential urban decentral air heat pump1,33919.525842338844,22971.431710668465,31796.957055941584,38529.681466052476,35106.57085057584,33453.25346113038,24914.99225130829,33460.8957302412,21221.887509836866,14564.12857812786,10367.400148654095,8473.257299229223,9238.634625431017,30020.570662036036,36167.072498730806,24593.24219190384,33283.46135581367,38742.74654239822,35057.31053927403,34267.0490099346,25404.912529007946,36186.47869953498,24473.505559016477,17439.089876561604,13005.408704960764,10026.960658277703,9596.091875577897,29874.692733721266,36185.444648677425,23424.916574011033,33395.671399931125,38746.39241156986,35058.269291240744,34256.77710606817,25391.839984884315,36175.20717755769,23413.9075848154,17812.68439710067,12992.20444954341,10022.12240647115,9583.141774800531,29941.863149570043,35956.73060982185,24407.79175063749,33395.17972101758,38717.65818115208,35092.00802567208,34289.68056955291,25407.484971719405,36244.3666850032,24332.615277343866,17778.223147039404,12820.112913518997,9968.388958311176,9507.683916808226,30002.52030230057,35724.59049568833,24304.98205026559,33512.4583488798,38696.51915933567,35145.828069094656,34329.51182733847,25647.914967460358,35948.45171134742,24155.182177824645,17825.228606109446,12730.52529535254,10055.373812723328,9617.479900212242,29967.812040227356,35628.09736293673,22935.600971347725,33141.57500122161,38655.410364969,35474.064068222724,34612.11024887805,26204.207395033525,35780.849760782505,23617.143988201376,17538.94451452537,12472.085097986592,9758.926824644212,9308.627281092102,30038.903093847603,35589.597149270594,24171.814502225912,33348.552481582454,38714.45153720037,35525.559892965604,34761.85559497248,26228.068213498314,35596.45829054456,24172.815946401,17579.080565520308,12414.666325242166,9799.259947168624,9313.60633385304,29998.684780783256
residential urban decentral heat,links,residential urban decentral gas boiler1,58771.14676806066,50192.950735334394,38254.917108326816,27710.542274874177,28473.745400980686,27261.345900268134,28622.29563118992,58771.063912390375,50804.64200997245,47743.218855784056,45878.45366873223,49531.01397517961,47670.824362341235,41688.84547795588,56961.315875091896,48748.30715321801,36808.37931494547,26523.13980784086,28115.975064863957,28080.79915435813,27529.087784513635,56960.6955237011,48457.62434037175,43963.11117309655,44604.64832500329,47679.51125561301,47631.89917114399,42266.95547605603,56960.61695902459,48724.40480502452,36781.16151580293,26498.11078175081,28112.492404587687,28077.88519179636,27523.82035474358,56960.3452904507,48474.45304369813,43777.38913790918,43983.42673904534,48510.28554845409,48463.44304285021,42669.96644767587,56958.59875597631,48720.45262714257,36779.628539796344,26544.505339344083,28088.717428260275,28054.196689816526,27512.360670242568,56958.522080147886,48512.52370452703,43732.060347599625,43975.710026718276,48787.94222475913,48742.454342105244,43408.6139033441,56955.6831183066,48679.73986573171,36738.314074110975,26608.565349585144,28078.263442995765,28044.742228311112,27044.286293992758,56957.06699201792,48583.149744496266,43867.50278638799,44066.49026432919,48720.67991027551,48676.83740849992,43181.92704358968,56947.79712550291,48647.96217079234,36707.57496240127,26779.22692510712,28040.977180950722,28007.73310277954,25983.998452471234,56947.8237946525,48489.23390188921,44013.112605046175,44339.32088634117,49692.7240124832,49659.35648972212,44138.112466971834,56941.79060672069,48571.93102281723,36630.102038505065,26701.4441447927,28068.756860014222,28041.395714404374,25881.39473623756,56941.821189384675,48571.94583088553,43974.27944957804,44444.92573245732,49583.14143639607,49555.76254060046,44006.64499360751
residential urban decentral heat,links,residential urban decentral oil boiler1,9317.1330609253,8816.66719436543,6911.548287693265,6411.6092748273595,,,,9317.128459267069,8816.624570515092,7996.89441281647,6411.608394181098,,,,9438.917200255342,11664.174857758679,6818.566095448046,6411.609503559053,,,,9438.330054766564,12361.059084832805,9973.611227449866,6411.610432010314,,,,9441.921178658144,11664.420817784667,6802.214405908023,6411.609034591971,,,,9441.98831593172,12351.145695240833,9973.610686880487,6411.610551385309,,,,9439.082960939646,11665.251390420799,6809.267638273508,6411.6092861972365,,,,9439.08004093476,12335.823036765638,9973.611776784923,6411.610530697576,,,,9514.698163273768,12152.440718230633,6809.761999612892,6411.608108616086,,,,9514.726405856823,12364.196490065558,9973.61383024423,6411.610667075478,,,,9439.191601550505,12205.342518550842,6807.122753422858,6411.6093179764775,,,,9439.170742438782,12325.09615143295,9973.609384549396,6411.6105305659685,,,,10280.494294085272,12201.101159311038,6804.225779012606,6411.608699183243,,,,10279.025596101033,12200.939526356018,9973.60992636907,6411.610385260055,,,
residential urban decentral heat,links,residential urban decentral resistive heater1,8206.61164157856,15651.645404642903,22852.071695135335,25871.592682232127,26548.34481256729,26833.511625380295,27231.55758059527,8188.9507892802785,9297.441564321427,17903.056623358054,22475.49803031591,22239.756847548455,20490.705829450028,22587.48730083852,8099.746313329396,17481.571755345256,23677.282840882424,26894.51180968233,26497.384892521808,25333.39262938021,26952.166186544448,8088.486445986948,14568.986086382984,21631.695428561445,22577.629102756866,23139.791591537858,19926.543724068048,21653.669687480775,8139.231238036108,17527.141680647404,23601.796108146795,26902.447745888265,26498.38018953964,26445.914116097756,26983.89739508568,8134.044647250477,16413.39420486632,21817.01887471953,23294.569604220163,22333.997828119725,19141.423276413574,20772.56282254073,8188.691503370431,17582.07737659648,23613.76740586994,26888.69225915248,26485.719674316348,25339.237825129385,26985.343320195345,8170.741023093283,14411.170021755512,21648.516979097905,23384.930574413156,22078.3425409236,18902.10920223945,20476.731050694434,9368.888897204475,18480.289353361666,23635.85265452197,26819.888291388976,26454.27166456115,25259.876171125394,25592.076802810916,9344.547816710625,16304.510420521026,21848.60250482193,23344.88517048596,22085.016726934104,18896.638618656612,20579.27569087783,13665.390361251664,17706.97621265006,23649.512850353356,26710.077619775824,26346.932127660068,26292.352900328908,27402.198275391613,13695.269888762408,17120.341128372766,21930.38297643427,23240.788301020835,21364.93598569123,18154.244701363856,19607.537593725472,17173.155363450263,18169.442240368706,23727.118611901802,26747.159930958114,26266.015812641588,25027.68538081796,27489.720125215885,17176.722168268665,18174.88013472612,21964.47977655193,23210.78527031549,21412.33414918988,18180.166508233928,19598.34705219928
residential urban decentral heat,links,residential urban decentral water tanks charger0,-0.45514588679813095,-28.44359171046631,-26.593916339759133,-13.822568356628956,-2.9057650728484035,-0.7268317536998614,-0.6212041408510929,-0.37852974510321297,-0.2768690441712224,-36.68438291699425,-11.404598877618678,-7.87446531226268,-7.256863840759591,-14.351526743151481,-24.60013905925444,-16.413077087990153,-34.14686169967759,-15.579420174630641,-3.3152795181422405,-0.6225871343169775,-0.3726395033051746,-27.931292932032992,-18.791529685539622,-17.732585713958965,-11.27037015116126,-8.921638244479782,-4.732182545596853,-13.536444608905928,-23.325736864648896,-101.83185910369089,-19.258018153289907,-13.433477716652623,-3.267371832246766,-0.5863989395551714,-0.5155237946219017,-24.28433043326753,-18.817640836009232,-15.945291832550755,-11.884752173764921,-8.854829752183075,-5.301723837032777,-9.837216152745645,-30.736111031770783,-23.054681530789317,-29.143739907447763,-15.34462611647746,-2.86528966656455,-1.3313699645346722,-0.04805876952442361,-27.718200569960885,-24.98768447986617,-16.048476965291247,-12.280480994501369,-8.448635163778977,-9.339778055423777,-8.7526535744305,-32.54144586177858,-20.89480949186258,-14.066594299271749,-16.459339794504896,-3.144820780085845,-0.5784327257906342,-0.5215329356278517,-24.312500338695678,-17.54459535158383,-10.835880663472917,-9.48691718968471,-11.326797290487598,-5.073387271408085,-11.185012159625135,-47.16193062313149,-326.0294063077067,-28.535004958125835,-14.747209444142614,-2.288685702084749,-0.9168148016016361,-0.6816693932255827,-38.08499141776102,-26.719689964503413,-20.75795619643888,-6.206054673989232,-9.038920432944803,-6.214424499334967,-6.548953836146817,-48.756280389577356,-19.36922253423048,-24.001962318011977,-12.07398070626855,-1.7608908941997197,-0.6231780342668236,-1.1709763288029382,-49.71237429079616,-18.801835240137937,-22.134124059662483,-10.54589444036386,-3.7078679664890317,-4.787466861701522,-5.898087136476715
residential urban decentral heat,links,residential urban decentral water tanks discharger1,0.3098053451274006,20.062172446375968,18.760155421780137,9.750119166316942,2.0490423271413105,0.5126508887400971,0.4380972901001572,0.2541984119838656,0.1921186287690578,25.86410858846767,8.04411982219074,5.553602178664609,5.118042786215964,10.123234719852102,17.352781408603143,11.57874787281563,24.086086443893475,10.990051507279258,2.3384078394577172,0.4391527952778534,0.2628040431964088,19.69580837530555,13.257028993633192,12.506394109274257,7.9494554921586555,6.29178333804319,3.338153647486723,9.548778758249753,16.452876210364963,71.8218051739824,13.586812841885669,9.47651298464565,2.3041640035979243,0.4136772691087214,0.36355857016437376,17.12891093293031,13.272760278262261,11.245161397890579,8.381528248944461,6.244126327887225,3.739741937034273,6.93874882064088,21.678684135654652,16.263852128605077,20.560360751132336,10.823833415058914,2.0203226439265016,0.9393192878260076,0.03389787014962263,19.549445427077465,17.625419769320995,11.320135841234974,8.66140615602026,5.957765390531243,6.58796717338795,6.174130033380976,22.94995141859463,14.738705515223973,9.924093160269729,11.610495838815982,2.2181763594359007,0.4080140380409283,0.3678566947106409,17.15071312903175,12.376411860627654,7.643385034429431,6.692168365358006,7.988892530562996,3.5783098102762465,7.8905620387852515,33.27199500414821,230.0401625668251,20.12970074063962,10.403763337730448,1.6140816362377373,0.6467194049175534,0.48055277556241394,26.868162515249875,18.843627184950037,14.630094113593554,4.37759969136146,6.374921805734635,4.383768667536311,4.619836997333323,34.396585268018605,13.663635643438433,16.931480757148154,8.517717836589343,1.2413989758388024,0.4395697596132862,0.8258439502915863,35.07372847737164,13.263251063806017,15.607598610555394,7.437985350708896,2.614921572243293,3.3768159760082774,4.160512412319042
residential urban decentral heat,loads,residential urban decentral heat,-81186.27439630729,-82017.26259511246,-82017.26259511246,-80355.28619750212,-76200.34520347629,-72045.4042094505,-65397.49861900918,-81186.27439630729,-82017.26259511246,-82017.26259511246,-80355.28619750212,-76200.34520347629,-72045.4042094505,-65397.49861900918,-81186.27439630729,-82017.26259511246,-82017.26259511246,-80355.28619750212,-76200.34520347629,-72045.4042094505,-65397.49861900918,-81186.27439630729,-82017.26259511246,-82017.26259511246,-80355.28619750212,-76200.34520347629,-72045.4042094505,-65397.49861900918,-81186.27439630729,-82017.26259511246,-82017.26259511246,-80355.28619750212,-76200.34520347629,-72045.4042094505,-65397.49861900918,-81186.27439630729,-82017.26259511246,-82017.26259511246,-80355.28619750212,-76200.34520347629,-72045.4042094505,-65397.49861900918,-81186.27439630729,-82017.26259511246,-82017.26259511246,-80355.28619750212,-76200.34520347629,-72045.4042094505,-65397.49861900918,-81186.27439630729,-82017.26259511246,-82017.26259511246,-80355.28619750212,-76200.34520347629,-72045.4042094505,-65397.49861900918,-81186.27439630729,-82017.26259511246,-82017.26259511246,-80355.28619750212,-76200.34520347629,-72045.4042094505,-65397.49861900918,-81186.27439630729,-82017.26259511246,-82017.26259511246,-80355.28619750212,-76200.34520347629,-72045.4042094505,-65397.49861900918,-81186.27439630729,-82017.26259511246,-82017.26259511246,-80355.28619750212,-76200.34520347629,-72045.4042094505,-65397.49861900918,-81186.27439630729,-82017.26259511246,-82017.26259511246,-80355.28619750212,-76200.34520347629,-72045.4042094505,-65397.49861900918,-81186.27439630729,-82017.26259511246,-82017.26259511246,-80355.28619750212,-76200.34520347629,-72045.4042094505,-65397.49861900918,-81186.27439630729,-82017.26259511246,-82017.26259511246,-80355.28619750212,-76200.34520347629,-72045.4042094505,-65397.49861900918
residential urban decentral water tanks,links,residential urban decentral water tanks charger1,0.38232254491043,23.892617036791705,22.338889725397667,11.61095741956832,2.440842661192659,0.6105386731078836,0.521811478314918,0.3179649858866989,0.2325699971038268,30.814881650275172,9.579863057199688,6.61455086230065,6.095765626238054,12.055282464247243,20.66411680977373,13.786984753911728,28.68336382772918,13.08671294668974,2.7848347952394823,0.5229731928262611,0.31301718277634666,23.46228606290771,15.784884935853283,14.895371999725532,9.467110926975458,7.4941761253630155,3.975033338301356,11.37061347148098,19.593618966305073,85.53876164710034,16.17673524876352,11.284121281988202,2.744592339087283,0.49257510922634395,0.43303998748239747,20.398837563944724,15.806818302247756,13.394045139342632,9.983191825962532,7.438056991833783,4.453448023107533,8.26326156830634,25.818333266687453,19.365932485863027,24.48074152225612,12.889485937841066,2.4068433199142216,1.1183507702091244,0.040369366400515826,23.283288478767144,20.989654963087585,13.480720650844647,10.31560403538115,7.096853537574342,7.8454135665559726,7.35222900252162,27.334814523894007,17.55163997316457,11.815939211388265,13.825845427384111,2.6416494552721095,0.4858834896641327,0.43808766592739545,20.42250028450437,14.737460095330416,9.10213975731725,7.9690104393351575,9.514509724009582,4.26164530798279,9.395410214085112,39.61602172343046,273.8647012984736,23.9694041648257,12.387655933079797,1.922495989751189,0.7701244333453743,0.5726022903094894,31.99139279091926,22.444539570182865,17.436683205008656,5.213085926150955,7.592693163673633,5.220116579441372,5.5011212223633255,40.95527552724497,16.2701469287536,20.16164834713006,10.14214379326558,1.4791483511277648,0.5234695487841318,0.9836201161944682,41.75839440426877,15.793541601715866,18.592664210116485,8.85855132990564,3.1146090918507863,4.021472163829278,4.954393194640441
residential urban decentral water tanks,links,residential urban decentral water tanks discharger0,-0.36881588705642926,-23.88353862663806,-22.333518359262072,-11.607284721805884,-2.4393361037396555,-0.6102986770715442,-0.5215443929763777,-0.30261715712364956,-0.2287126532964974,-30.790605462461507,-9.576333121655644,-6.611431165076915,-6.092908078828529,-12.051469904585835,-20.658073105479936,-13.784223658113845,-28.673912433206517,-13.083394651522925,-2.783818856497283,-0.5228009467593493,-0.31286195618620094,-23.447390922982798,-15.782177373372848,-14.888564415802687,-9.463637490665068,-7.490218259575225,-3.9739924374841946,-11.367593759821132,-19.58675739329162,-85.50214901664572,-16.174777192721034,-11.28156307695911,-2.743052385235624,-0.4924729394151445,-0.43280782162425446,-20.391560634440847,-15.800905093169359,-13.38709690225069,-9.978009820171977,-7.433483723675268,-4.45207373456461,-8.260415262667713,-25.807957304350776,-19.36172872452985,-24.476619941824207,-12.885515970308232,-2.405146004674407,-1.1182372474119138,-0.04035460732097932,-23.27314931794936,-20.982642582524996,-13.476352191946397,-10.31119780478602,-7.092577845870528,-7.842818063557083,-7.350154801644019,-27.321370736422182,-17.54607799431426,-11.814396619368727,-13.822018855733315,-2.6406861421855963,-0.4857309976677718,-0.4379246365602868,-20.41751562979971,-14.73382364360435,-9.099267898130275,-7.966867101616673,-9.51058634590833,-4.259892631281246,-9.393526236649109,-39.60951786208121,-273.8573363890775,-23.963929453142406,-12.3854325449172,-1.921525757425878,-0.769904053473278,-0.5720866375743023,-31.98590775624985,-22.432889505892906,-17.41677870665899,-5.211428204001738,-7.589192625874565,-5.218772223257514,-5.499805949206337,-40.94831579526024,-16.26623290885528,-20.15652471089066,-10.140140281653979,-1.477855923617622,-0.5232973328729598,-0.9831475598709362,-41.75443866353767,-15.789584599769068,-18.58047453637547,-8.854744465129638,-3.1130018717182057,-4.0200190190574725,-4.952990967046479
residential urban decentral water tanks,stores,residential urban decentral water tanks,0.03925648336799606,0.020504474602849692,0.01457875800733126,0.011886928788713568,0.0052763479379443826,0.0012923226982899398,0.0015944760529139977,0.036352087065614797,0.019993300206783634,0.055126355037714556,0.00986372820650319,0.009359748900834788,0.005805171858881316,0.009825621996421936,0.014058200079839668,0.006075411796170808,0.03546144280713908,0.012163892264887385,0.003933538078989588,0.0009641177737419202,0.0006757587199925272,0.026851573036443022,0.007899665405889454,0.015353662546778859,0.009301084947198763,0.009921671596523058,0.003945739955025514,0.010253597271489388,0.011410212028562978,0.0557701965790883,0.00560833628918894,0.008342372109474333,0.005264248372620975,0.0006112380263957293,0.0009868224966114736,0.01649602443511545,0.011304689066898197,0.01828937393363064,0.014302140456031783,0.012805176463704876,0.00396072774841677,0.007875631438452296,0.01673788704930196,0.009576248782794157,0.009540657632645255,0.012930235188533512,0.005843511297657777,0.0013167610330801847,6.88119380653586e-05,0.029108420314264822,0.01211241016667546,0.009542930580690598,0.010081964945755589,0.012325462689299889,0.007581690212754896,0.008315560647791686,0.03371553048142641,0.009706757422224276,0.00437691602541149,0.01951474146746348,0.0031580172480268837,0.0006341028391562614,0.0006763623205112606,0.01075184762219053,0.010302027321614893,0.00691930959359162,0.005814330382661334,0.015350422506983988,0.004343296855268859,0.007315856738300371,0.020237122617316493,0.23148644409260308,0.015096135010927339,0.009764863792053095,0.003243199264265896,0.0012871433201371235,0.0019930401083314425,0.016780214027542234,0.029720236255439743,0.03723079296205818,0.0044706684941633965,0.009238117209448267,0.0046365114127675695,0.005500944571974477,0.01911641523212824,0.006959575890229123,0.01515075917108348,0.009936985966633144,0.002868372448626603,0.0005941342492289461,0.002207580097751613,0.015305184982041604,0.007289802328506274,0.02517988737056532,0.00924792755079338,0.004734026533131895,0.0034118876813824936,0.004710524749297358
services rural heat,generators,services rural solar thermal,0.3145155773107015,0.12028733619963704,0.06354825178768149,0.06383360763181549,0.021780853815845557,0.004904051950112272,0.005221657974921544,0.20394039212370588,0.10425095317292231,0.2347909778087186,0.04299918633187587,0.03229097569685593,0.028156136581540602,0.056075267798254225,0.06508392712922689,0.02314964764642176,0.15503529828554555,0.047517712892974955,0.014918359130364512,0.0032689319131638853,0.0025662244466076937,0.12776195722221145,0.032015904069988416,0.05770529575089201,0.03164600476802991,0.031159735275286853,0.01791968864793453,0.0544919272450059,0.055514952296916734,0.26765234611397287,0.021487606362249227,0.0399575568528471,0.018088633535968148,0.0019725319101726183,0.004096001731363517,0.07694639669519109,0.03647031127769136,0.07069831210447866,0.047873742876895976,0.053319640174677024,0.016557852410792287,0.03741558660697348,0.10907125825026302,0.03400434368867514,0.035934123017223034,0.04525727538589525,0.021412480111545923,0.00463837384944662,0.00023573599087474837,0.1330377584592393,0.04766837349683756,0.03140023952056967,0.03954745604289143,0.04989979114752685,0.033401165350276554,0.04863483160104509,0.16012659436359047,0.037474939072231594,0.016653792369773584,0.0947988861598175,0.010786094298575204,0.0020762359704782564,0.002447602960379095,0.04882275751017517,0.03706091595232499,0.02562949654749453,0.020946197720301225,0.06723928841726826,0.01849222758010505,0.03478392438991919,0.09882110938402752,0.9040919658595893,0.056295701444418735,0.045400475124507574,0.012258559034106624,0.005124671582842689,0.00800596519925996,0.08094289111486089,0.10582258802483989,0.11211087528486303,0.015750203656227566,0.03405435664682777,0.025656320250442906,0.029660050698366528,0.082530535920305,0.023897673904299685,0.062283085934627204,0.028428337921616927,0.011957160571715,0.002372428588520825,0.007800341200642905,0.06536874014072831,0.025571215751906948,0.07856555857214981,0.03369942978926224,0.017878211080041506,0.013357251255514744,0.027552039149220768
services rural heat,links,services rural gas boiler1,120204.00010583317,104301.25281179478,80909.43179196157,63351.04365012701,35662.99745179404,20849.856784112097,20053.33033228725,120202.53059593755,111246.98527666989,111999.77454570027,96656.70151414264,92754.35466415265,80147.93416499395,71038.25144702308,108635.63724040835,92725.5175664458,69693.72096966699,52207.18834561454,26602.847706750093,20770.052549343,18910.593986375305,108635.90062267886,93132.64261779039,83698.36760993418,75283.84281971569,78745.22406364442,76423.06109649845,71989.70466455327,108499.64939183959,92630.01241119909,69605.37014678156,52112.42678024739,26540.108946820084,20800.658776449367,18919.863569562065,108499.53870559773,92954.73666165803,82706.68784863244,73202.1415633422,78539.497011879,76225.3088510151,72168.54616676456,108206.47076453907,92383.38785474593,69354.97696240488,51863.52206970752,26335.91748853669,20781.394782320785,18835.444866308295,108206.34576060408,92451.40836075501,82051.48669526268,72513.85622075306,78432.36828790724,76188.42733960664,72404.9597288146,108803.28491811533,92700.24124089681,69782.77141825848,52174.153586536464,26586.347874992138,20821.400312380807,19156.4755634958,108802.60971092322,92540.90175305396,82623.59273948835,72878.37608199737,78379.90338918565,76178.74974171276,72835.62367528303,107169.31428634601,91797.40238341165,68583.48259357974,51046.09811911279,25082.816007852438,20975.67029177639,19033.968033789362,107169.21190503493,91763.08324135674,81224.49572256727,71342.77953334288,78825.16466809686,77117.92779116558,73321.48153575936,106215.78505394449,91296.86199398334,68070.02446300506,50510.92979323825,24290.542436952004,21277.54809598157,18852.982593770976,106215.52139549995,91296.72196600381,80686.92991775075,71069.95550559681,78443.98282315025,77566.31496963122,73372.86428142879
services rural heat,links,services rural ground heat pump1,10537.639713058214,30173.671434949432,104508.81996967667,108714.50936090408,112679.95581382961,108388.2139830194,93641.80280556607,10539.429857930741,11155.662590286363,13246.502720274491,29448.82966253134,45693.21379038436,54295.004671208095,92902.91841804887,31024.625883596855,47175.415262096736,107944.9546377453,111417.07280244044,114386.12846453658,100791.04241841579,91276.36704467413,31024.534378524786,43345.3630484985,50307.17558063326,57153.44470501347,61490.77209454135,53148.87941193721,92304.17910192053,30857.46484618937,46978.42623543763,108220.86006594254,111353.53518645003,114409.73491468078,100823.05258485759,91363.04082874737,30857.658070761587,43662.86602767099,51949.98922869016,58699.358963583974,62735.93994657962,53581.27280556899,92398.54320741996,30582.821756204572,46819.77693680203,108163.18259505615,111366.6996504977,114493.41541973957,100853.95411549803,91495.0740649719,30584.412364220072,44123.64429055605,52779.506904455,59337.38310646001,63290.648089949755,53864.76161985349,92477.40400124744,29965.21475918702,46827.37937767755,108252.4845906934,111406.4030299117,114432.67771418461,100987.37430364435,91608.75382050949,29966.624820308523,43199.930199514274,52183.44379512578,58888.03337046917,63030.9823228765,53809.037796014,92313.10205095842,35562.07814638698,47526.45509287479,108280.49743018848,111290.32665549073,114621.04491137424,98962.54825384641,92154.1419097046,35563.55074896212,45586.70486443936,53047.39986062382,59164.38322970042,62756.00507425449,52909.434088870585,92690.50045554222,38898.822820676534,46553.99176570636,107798.5687315551,111324.29954359813,114741.886405931,99003.87938875164,93372.27831818289,38899.20052817611,46555.501221556646,53045.19313021825,58737.45092831541,62359.95208025257,52050.36411746629,92532.51910672401
